39434.500,41195.300,38637.700,33472.300,29592.800,36556.800,37854.000,41254.900,44590.200,38065.389,4215.662
43496.900,46489.800,45245.000,42658.700,41639.000,40367.700,48668.800,57415.600,0.000,45747.688,5073.337
55846.800,54632.500,52552.900,48573.300,43011.500,53888.500,56104.900,0.000,0.000,52087.200,4390.451
61283.900,62091.500,60430.400,48277.300,47980.900,53260.200,0.000,0.000,0.000,55554.033,5984.893
61107.000,65468.800,54019.200,50542.000,50856.200,0.000,0.000,0.000,0.000,56398.640,5918.058
68296.700,59844.800,60224.100,61321.800,0.000,0.000,0.000,0.000,0.000,62421.850,3434.940
64902.600,64051.100,65510.600,0.000,0.000,0.000,0.000,0.000,0.000,64821.433,598.596
69225.500,70706.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69965.950,740.450
69253.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69253.100,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
