8131.000,8241.000,7594.000,7442.000,8149.000,7703.000,8451.000,7750.000,7450.000,7879.000,349.362
8614.000,9028.000,8897.000,9397.000,9104.000,9318.000,9103.000,8520.000,0.000,8997.625,289.591
9433.000,9469.000,9919.000,9170.000,9726.000,10034.000,9309.000,0.000,0.000,9580.000,297.087
9969.000,11201.000,10514.000,10128.000,10644.000,9106.000,0.000,0.000,0.000,10260.333,649.522
10518.000,10795.000,10936.000,9902.000,9244.000,0.000,0.000,0.000,0.000,10279.000,627.436
11253.000,11736.000,11148.000,9836.000,0.000,0.000,0.000,0.000,0.000,10993.250,703.975
12178.000,11860.000,10169.000,0.000,0.000,0.000,0.000,0.000,0.000,11402.333,881.708
11925.000,11194.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11559.500,365.500
11076.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11076.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
