17211.000,17197.000,16275.000,15799.000,15293.000,16459.000,17253.000,17640.000,18104.000,16803.444,856.518
18747.000,18803.000,18468.000,18703.000,18389.000,19276.000,20145.000,21109.000,0.000,19205.000,890.664
20076.000,19992.000,20257.000,19207.000,19670.000,21364.000,20777.000,0.000,0.000,20191.857,656.419
21698.000,21942.000,21354.000,20424.000,20946.000,20737.000,0.000,0.000,0.000,21183.500,532.559
21642.000,21768.000,21128.000,20715.000,21029.000,0.000,0.000,0.000,0.000,21256.400,392.870
22876.000,22033.000,22219.000,21926.000,0.000,0.000,0.000,0.000,0.000,22263.500,368.840
23116.000,22507.000,23059.000,0.000,0.000,0.000,0.000,0.000,0.000,22894.000,274.638
23225.000,23282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23253.500,28.500
23572.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23572.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
