4.894,4.763,4.660,4.079,4.108,4.754,5.095,4.483,5.628,4.718,0.453
4.818,4.655,4.499,4.724,4.933,4.885,5.075,5.560,0.000,4.894,0.301
5.500,4.993,5.167,5.376,5.285,5.137,5.577,0.000,0.000,5.290,0.193
5.460,5.242,5.607,5.345,4.696,5.457,0.000,0.000,0.000,5.301,0.293
5.551,5.693,5.224,5.013,5.363,0.000,0.000,0.000,0.000,5.369,0.239
5.832,5.261,5.091,5.874,0.000,0.000,0.000,0.000,0.000,5.514,0.344
5.539,4.930,5.825,0.000,0.000,0.000,0.000,0.000,0.000,5.431,0.373
5.344,5.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.474,0.130
5.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.495,0.000
