9080.000,8956.000,8681.000,8357.000,7144.000,8756.000,8802.000,9890.000,10654.000,8924.444,915.512
10133.000,9775.000,9571.000,9306.000,9285.000,9958.000,11042.000,12589.000,0.000,10207.375,1042.331
10643.000,10523.000,10338.000,10037.000,9944.000,11330.000,11468.000,0.000,0.000,10611.857,548.904
11729.000,10741.000,10840.000,10296.000,10302.000,11631.000,0.000,0.000,0.000,10923.167,572.958
11124.000,10973.000,10192.000,10813.000,11785.000,0.000,0.000,0.000,0.000,10977.400,513.344
11623.000,10297.000,11071.000,12090.000,0.000,0.000,0.000,0.000,0.000,11270.250,667.709
10938.000,10647.000,12890.000,0.000,0.000,0.000,0.000,0.000,0.000,11491.667,995.882
11300.000,12088.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11694.000,394.000
12496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12496.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
