0.271,0.268,0.259,0.250,0.213,0.262,0.263,0.295,0.318,0.142,0.421,0.267,0.027
0.303,0.292,0.286,0.278,0.277,0.297,0.330,0.376,0.000,0.167,0.496,0.305,0.031
0.318,0.314,0.309,0.300,0.297,0.338,0.343,0.000,0.000,0.200,0.450,0.317,0.016
0.350,0.321,0.324,0.308,0.308,0.347,0.000,0.000,0.000,0.225,0.458,0.326,0.017
0.332,0.328,0.304,0.323,0.352,0.000,0.000,0.000,0.000,0.225,0.463,0.328,0.015
0.347,0.308,0.331,0.361,0.000,0.000,0.000,0.000,0.000,0.208,0.463,0.337,0.020
0.327,0.318,0.385,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.483,0.343,0.030
0.338,0.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237,0.454,0.349,0.012
0.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.279,0.467,0.373,0.000
