38588.500,48032.000,42499.000,38883.300,42832.400,42167.040,3421.682
54514.900,57295.500,55953.800,55132.900,0.000,55724.275,1040.882
59877.900,65886.300,64247.100,0.000,0.000,63337.100,2535.914
68068.700,72472.700,0.000,0.000,0.000,70270.700,2202.000
72437.000,0.000,0.000,0.000,0.000,72437.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
