6901.000,8167.000,7302.000,7680.000,8626.000,7735.200,610.995
9234.000,9095.000,8796.000,9686.000,0.000,9202.750,320.766
9664.000,10917.000,10162.000,0.000,0.000,10247.667,515.109
10775.000,11469.000,0.000,0.000,0.000,11122.000,347.000
11136.000,0.000,0.000,0.000,0.000,11136.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
