  section         X    mean y
        1      -440       1.7
        2      -390       1.7
        3      -340       1.7
        4      -290       1.2
        5      -240       0.6
        6      -190       0.6
        7      -140      -0.5
        8       -90      -0.1
        9       -40       1.0
       10        10       0.6
       11        60       1.9
       12       110       1.6
       13       160       1.6
       14       210       1.5
       15       260       1.2
       16       310       0.7
       17       360       0.0
       18       410       0.3
       19       460      -0.9
       20       510      -0.6
       21       560      -0.5
       22       610      -0.3
       23       660      -0.1
       24       710      -0.6
       25       760       0.0
       26       810      -0.1
       27       860       0.0
       28       910      -0.1
       29       960      -0.5
       30      1010      -0.3
       31      1060      -1.1
       32      1110      -0.8
       33      1160      -1.3
       34      1210      -0.3
       35      1260       0.7
       36      1310       0.7
       37      1360       1.2
       38      1410       0.2
       39      1460       1.0
       40      1510       0.3
       41      1560      -0.1
       42      1610       0.3
       43      1660       0.3
       44      1710       1.0
       45      1760       0.2
       46      1810       0.7
       47      1860      -0.5
       48      1910      -0.3
       49      1960      -0.2
       50      2010       0.3
       51      2060       0.7
       52      2110       0.5
       53      2160      -0.2
       54      2210      -3.0
       55      2260      -1.5
       56      2310      -1.4
       57      2360      -0.7
       58      2410      -0.9
       59      2460      -0.7
       60      2510      -0.9
       61      2560      -1.1
       62      2610      -0.9
       63      2660      -1.3
       64      2710      -0.7
       65      2760      -1.0
       66      2810      -0.3
       67      2860      -0.5
       68      2910      -0.1
       69      2960      -0.6
       70      3010      -0.1
       71      3060       0.3
       72      3110      -0.1
       73      3160       0.5
       74      3210       0.1
       75      3260       0.4
       76      3310       0.1
       77      3360       0.4
       78      3410       0.0
       79      3460      -0.1
       80      3510      -0.4
       81      3560      -1.1
       82      3610      -0.7
       83      3660      -1.9
       84      3710      -1.5
       85      3760      -1.7
       86      3810      -1.4
       87      3860      -3.0
       88      3910      -2.9
       89      3960      -2.7
       90      4010      -2.1
       91      4060      -1.6
       92      4110      -1.6
       93      4160      -1.0
       94      4210      -0.7
       95      4260      -0.1
       96      4310      -0.2
       97      4360       0.1
       98      4410      -0.7
       99      4460      -0.4
      100      4510      -1.4
      101      4560      -1.0
      102      4610      -0.8
      103      4660      -1.0
      104      4710      -0.4
      105      4760      -0.5
      106      4810      -0.8
      107      4860      -1.8
      108      4910      -1.5
      109      4960      -1.9
      110      5010      -0.6
      111      5060      -0.4
      112      5110       0.2
      113      5160      -0.2
      114      5210      -0.8
      115      5260      -1.2
      116      5310      -1.3
      117      5360      -0.7
      118      5410      -0.6
      119      5460      -0.2
      120      5510      -0.5
      121      5560      -0.1
      122      5610      -0.9
      123      5660      -0.7
      124      5710      -1.0
      125      5760      -0.4
      126      5810      -0.8
      127      5860      -0.7
      128      5910      -0.3
      129      5960       0.0
      130      6010       0.4
      131      6060       0.9
      132      6110       0.8
      133      6160       0.3
      134      6210       0.8
      135      6260       0.1
      136      6310       0.4
      137      6360      -0.7
      138      6410       0.4
      139      6460      -0.1
      140      6510       0.3
      141      6560      -1.0
      142      6610      -1.2
      143      6660      -2.3
      144      6710      -1.2
      145      6760      -1.3
      146      6810      -0.9
      147      6860      -1.0
      148      6910      -0.8
      149      6960      -0.1
      150      7010       0.1
      151      7060       0.2
      152      7110       0.0
      153      7160       0.5
      154      7210       0.3
      155      7260       0.4
      156      7310      -0.1
      157      7360       1.2
      158      7410       0.8
      159      7460       0.8
      160      7510       0.4
      161      7560       1.0
      162      7610       0.5
      163      7660       0.7
      164      7710       0.7
      165      7760      -0.2
      166      7810       0.0
