9703.000,8198.000,7759.000,8951.000,9460.000,9486.000,8499.000,10521.000,9855.000,9159.111,829.679
12774.000,12223.000,11344.000,12040.000,12771.000,12923.000,13982.000,14562.000,0.000,12827.375,971.010
15257.000,14234.000,13620.000,14642.000,15533.000,15843.000,16734.000,0.000,0.000,15123.286,969.570
16801.000,15558.000,15847.000,16948.000,17864.000,18404.000,0.000,0.000,0.000,16903.667,1009.382
17596.000,17559.000,17959.000,18321.000,19674.000,0.000,0.000,0.000,0.000,18221.800,777.009
18426.000,19732.000,19460.000,19495.000,0.000,0.000,0.000,0.000,0.000,19278.250,503.049
20552.000,20917.000,20384.000,0.000,0.000,0.000,0.000,0.000,0.000,20617.667,222.495
21798.000,21414.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21606.000,192.000
22282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22282.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
