4477.000,3675.000,3856.000,4018.000,4345.000,3946.000,3632.000,4990.000,4939.000,4208.667,480.916
5638.000,5767.000,5224.000,5065.000,5391.000,5531.000,6547.000,7398.000,0.000,5820.125,728.642
7230.000,6240.000,6280.000,6035.000,6695.000,7411.000,8753.000,0.000,0.000,6949.143,878.064
7627.000,6880.000,6874.000,7046.000,8180.000,9594.000,0.000,0.000,0.000,7700.167,966.554
7902.000,7623.000,7903.000,7876.000,10073.000,0.000,0.000,0.000,0.000,8275.400,904.944
8298.000,8571.000,9043.000,9433.000,0.000,0.000,0.000,0.000,0.000,8836.250,435.582
9264.000,9458.000,10152.000,0.000,0.000,0.000,0.000,0.000,0.000,9624.667,381.199
10306.000,10596.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10451.000,145.000
11224.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11224.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
