5226.000,4523.000,3903.000,4933.000,5115.000,5540.000,4867.000,5531.000,4916.000,4950.444,480.270
7136.000,6456.000,6120.000,6975.000,7380.000,7392.000,7435.000,7164.000,0.000,7007.250,447.664
8027.000,7994.000,7340.000,8607.000,8838.000,8432.000,7981.000,0.000,0.000,8174.143,460.087
9174.000,8678.000,8973.000,9902.000,9684.000,8810.000,0.000,0.000,0.000,9203.500,447.917
9694.000,9936.000,10056.000,10445.000,9601.000,0.000,0.000,0.000,0.000,9946.400,297.902
10128.000,11161.000,10417.000,10062.000,0.000,0.000,0.000,0.000,0.000,10442.000,436.057
11288.000,11459.000,10232.000,0.000,0.000,0.000,0.000,0.000,0.000,10993.000,542.618
11492.000,10818.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11155.000,337.000
11058.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11058.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
