20853.300,16507.300,16366.800,19784.100,19838.800,23964.000,20336.800,25187.500,22138.100,20552.967,2803.891
31923.500,28051.100,27790.400,32101.600,34964.500,34438.000,35361.700,35507.400,0.000,32517.275,2947.989
38674.600,35955.300,36277.900,43524.600,44168.900,42057.500,40541.000,0.000,0.000,40171.400,3072.765
45072.500,42089.400,46423.100,52068.700,49839.700,45628.700,0.000,0.000,0.000,46853.683,3257.547
50023.200,50042.900,53615.800,56241.600,50014.400,0.000,0.000,0.000,0.000,51987.580,2540.937
52901.200,56826.400,56542.000,55844.800,0.000,0.000,0.000,0.000,0.000,55528.600,1558.403
59096.200,59215.100,56894.800,0.000,0.000,0.000,0.000,0.000,0.000,58402.033,1066.880
61449.300,58535.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59992.150,1457.150
60788.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60788.200,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
