0.134,0.110,0.116,0.120,0.130,0.118,0.109,0.150,0.148,0.035,0.217,0.126,0.014
0.169,0.173,0.157,0.152,0.162,0.166,0.196,0.222,0.000,0.077,0.283,0.174,0.022
0.217,0.187,0.188,0.181,0.201,0.222,0.262,0.000,0.000,0.100,0.325,0.208,0.026
0.229,0.206,0.206,0.211,0.245,0.288,0.000,0.000,0.000,0.117,0.358,0.231,0.029
0.237,0.229,0.237,0.236,0.302,0.000,0.000,0.000,0.000,0.133,0.392,0.248,0.027
0.249,0.257,0.271,0.283,0.000,0.000,0.000,0.000,0.000,0.158,0.350,0.265,0.013
0.278,0.284,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.383,0.289,0.011
0.309,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.392,0.313,0.004
0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.408,0.336,0.000
