-25148.900,-25674.600,-19187.200,-21440.600,-20022.800,-18994.100,-16771.500,-14039.400,-7322.100,-17449.900,-18016.600,-15371.900,-15537.900,-15541.000,-16092.200,-16097.400,-17669.256,4215.850
-38237.400,-33985.200,-30206.100,-34135.900,-32530.300,-28994.600,-24897.000,-16334.400,-14653.800,-24254.000,-26205.600,-23680.900,-24204.500,-27978.600,-25799.300,0.000,-27073.173,6168.539
-42341.400,-42114.600,-40821.100,-43828.800,-39293.500,-36405.100,-26904.200,-22911.500,-24320.000,-31833.900,-32544.400,-30267.800,-33596.000,-34540.500,0.000,0.000,-34408.771,6536.861
-47082.500,-50011.500,-48319.600,-48708.500,-44294.100,-37257.700,-31861.200,-27808.400,-30830.400,-34791.200,-37775.900,-40087.500,-39389.300,0.000,0.000,0.000,-39862.908,7085.068
-53560.500,-54497.600,-52756.300,-51895.600,-44021.600,-39985.700,-35313.700,-35066.900,-35726.500,-40481.900,-45629.800,-44342.900,0.000,0.000,0.000,0.000,-44439.917,7031.255
-58404.800,-57497.600,-55392.200,-51260.600,-45468.000,-42034.400,-40363.900,-39833.800,-41434.700,-47548.900,-48750.900,0.000,0.000,0.000,0.000,0.000,-47999.073,6568.569
-61361.700,-60158.900,-54539.300,-51600.600,-49496.700,-45633.100,-43661.400,-45639.400,-48189.500,-50490.300,0.000,0.000,0.000,0.000,0.000,0.000,-51077.090,5708.691
-63723.700,-59148.800,-55267.400,-55096.900,-51827.400,-49985.800,-49805.200,-52021.000,-51459.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-54259.533,4372.441
-62976.700,-60275.500,-57941.200,-57229.600,-55356.200,-54823.300,-55610.400,-54954.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-57395.863,2731.574
-64438.400,-60940.200,-59604.500,-61055.500,-60082.600,-59900.200,-58198.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-60602.843,1795.714
-66461.000,-63029.300,-63219.900,-64288.500,-63915.700,-61638.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-63758.783,1467.775
-68533.300,-64758.200,-66315.000,-67728.100,-66261.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-66719.260,1305.913
-70828.200,-68186.100,-70133.600,-69692.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-69710.175,968.552
-74176.200,-72372.100,-71920.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-72822.900,974.534
-77435.200,-73714.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-75574.950,1860.250
-78381.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-78381.100,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
