12001.000,11842.000,10976.000,10801.000,10148.000,10033.000,8773.000,7898.000,4083.000,9387.000,10162.000,8385.000,8992.000,8230.000,8928.000,8830.000,9341.812,1814.781
15413.000,14483.000,14178.000,13943.000,13913.000,12953.000,11532.000,8497.000,9258.000,12669.000,13059.000,12241.000,11608.000,12140.000,12018.000,0.000,12527.000,1798.962
16816.000,17036.000,16635.000,16817.000,15429.000,15100.000,12521.000,12256.000,12940.000,15387.000,15270.000,13166.000,13681.000,14066.000,0.000,0.000,14794.286,1628.680
18031.000,18724.000,18386.000,18213.000,17068.000,15698.000,14360.000,13804.000,14927.000,16658.000,15604.000,15009.000,15508.000,0.000,0.000,0.000,16306.923,1584.055
19720.000,19710.000,19229.000,19019.000,17326.000,16367.000,15259.000,15984.000,16679.000,17114.000,16505.000,16294.000,0.000,0.000,0.000,0.000,17433.833,1498.849
20921.000,20759.000,20383.000,19413.000,17946.000,16813.000,17129.000,17145.000,17072.000,18055.000,17460.000,0.000,0.000,0.000,0.000,0.000,18463.273,1523.038
21371.000,21447.000,20503.000,19619.000,19037.000,18231.000,17912.000,17864.000,17705.000,18798.000,0.000,0.000,0.000,0.000,0.000,0.000,19248.700,1357.126
21944.000,22006.000,21229.000,20457.000,19819.000,19747.000,18626.000,18249.000,18844.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20102.333,1325.611
22063.000,21873.000,21465.000,21320.000,20988.000,19937.000,19213.000,19112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20746.375,1094.540
22569.000,22298.000,21927.000,22478.000,21255.000,20973.000,19759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21608.429,941.497
22951.000,22715.000,23044.000,22208.000,21568.000,21140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22271.000,711.150
23796.000,23598.000,23126.000,22406.000,22030.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22991.200,678.299
24101.000,23431.000,23343.000,22614.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23372.250,526.860
24191.000,23479.000,23495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23721.667,331.933
24503.000,23723.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24113.000,390.000
25223.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25223.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
