Cross-sections Pinzano3_Jan22
1	536	1
0.00	180.00	30
1.10	170.52	30
2.20	170.61	30
3.29	170.63	30
4.39	170.62	30
5.49	170.63	30
6.59	170.70	30
7.68	170.88	30
8.78	171.02	30
9.88	171.01	30
10.98	171.03	30
12.07	171.03	30
13.17	171.10	30
14.27	171.09	30
15.37	171.02	30
16.46	170.96	30
17.56	170.92	30
18.66	170.91	30
19.76	170.92	30
20.86	170.94	30
21.95	170.78	30
23.05	170.75	30
24.15	170.73	30
25.25	170.58	30
26.34	170.61	30
27.44	170.66	30
28.54	170.67	30
29.64	170.65	30
30.73	170.65	30
31.83	170.64	30
32.93	170.59	30
34.03	170.59	30
35.12	170.63	30
36.22	170.63	30
37.32	170.60	30
38.42	170.66	30
39.52	170.66	30
40.61	170.71	30
41.71	170.84	30
42.81	170.83	30
43.91	170.80	30
45.00	170.84	30
46.10	170.88	30
47.20	170.88	30
48.30	170.87	30
49.39	170.77	30
50.49	170.79	30
51.59	170.69	30
52.69	170.64	30
53.78	170.58	30
54.88	170.59	30
55.98	170.50	30
57.08	170.47	30
58.17	170.48	30
59.27	170.46	30
60.37	170.47	30
61.47	170.43	30
62.57	170.41	30
63.66	170.34	30
64.76	170.36	30
65.86	170.37	30
66.96	170.35	30
68.05	170.29	30
69.15	170.33	30
70.25	170.30	30
71.35	170.19	30
72.44	170.16	30
73.54	170.13	30
74.64	170.08	30
75.74	169.96	30
76.83	169.92	30
77.93	169.88	30
79.03	169.89	30
80.13	169.87	30
81.23	169.83	30
82.32	169.84	30
83.42	169.79	30
84.52	169.78	30
85.62	169.69	30
86.71	169.64	30
87.81	169.56	30
88.91	169.52	30
90.01	169.48	30
91.10	169.48	30
92.20	169.51	30
93.30	169.54	30
94.40	169.57	30
95.49	169.56	30
96.59	169.65	30
97.69	169.83	30
98.79	169.87	30
99.89	169.81	30
100.98	169.82	30
102.08	169.81	30
103.18	169.81	30
104.28	169.82	30
105.37	170.19	30
106.47	170.29	30
107.57	170.34	30
108.67	170.30	30
109.76	170.29	30
110.86	170.32	30
111.96	170.31	30
113.06	170.34	30
114.15	170.32	30
115.25	170.35	30
116.35	170.36	30
117.45	170.32	30
118.55	170.34	30
119.64	170.32	30
120.74	170.35	30
121.84	170.36	30
122.94	170.34	30
124.03	170.27	30
125.13	170.30	30
126.23	170.28	30
127.33	170.26	30
128.42	170.27	30
129.52	170.23	30
130.62	170.25	30
131.72	170.23	30
132.81	170.23	30
133.91	170.22	30
135.01	170.17	30
136.11	170.18	30
137.20	170.20	30
138.30	170.17	30
139.40	170.13	30
140.50	170.13	30
141.60	170.06	30
142.69	170.02	30
143.79	170.05	30
144.89	170.00	30
145.99	169.99	30
147.08	169.91	30
148.18	169.91	30
149.28	169.94	30
150.38	169.94	30
151.47	169.87	30
152.57	169.89	30
153.67	169.81	30
154.77	169.82	30
155.86	169.79	30
156.96	169.81	30
158.06	169.78	30
159.16	169.80	30
160.26	169.81	30
161.35	169.78	30
162.45	169.80	30
163.55	169.72	30
164.65	169.75	30
165.74	169.74	30
166.84	169.75	30
167.94	169.77	30
169.04	169.74	30
170.13	169.67	30
171.23	169.64	30
172.33	169.64	30
173.43	169.62	30
174.52	169.63	30
175.62	169.61	30
176.72	169.67	30
177.82	169.75	30
178.92	169.76	30
180.01	169.84	30
181.11	169.87	30
182.21	169.86	30
183.31	169.90	30
184.40	169.98	30
185.50	170.09	30
186.60	170.13	30
187.70	170.54	30
188.79	170.79	30
189.89	171.27	30
190.99	171.43	30
192.09	171.67	30
193.18	171.43	30
194.28	171.17	30
195.38	171.08	30
196.48	171.15	30
197.58	171.17	30
198.67	171.17	30
199.77	171.21	30
200.87	171.24	30
201.97	171.22	30
203.06	171.24	30
204.16	171.28	30
205.26	171.26	30
206.36	171.23	30
207.45	171.23	30
208.55	171.24	30
209.65	171.25	30
210.75	171.25	30
