Cross-sections Pinzano4_Sep21
1	533	1
0.00	180.00	30
1.10	168.24	30
2.21	168.17	30
3.31	168.11	30
4.41	168.10	30
5.52	168.15	30
6.62	168.18	30
7.72	168.24	30
8.83	168.46	30
9.93	168.58	30
11.03	168.66	30
12.14	168.68	30
13.24	168.74	30
14.34	168.77	30
15.44	168.83	30
16.55	168.85	30
17.65	168.88	30
18.75	168.88	30
19.86	168.91	30
20.96	168.91	30
22.06	168.90	30
23.17	168.89	30
24.27	168.88	30
25.37	168.85	30
26.48	168.85	30
27.58	168.85	30
28.68	168.87	30
29.79	168.88	30
30.89	168.89	30
31.99	168.88	30
33.10	168.92	30
34.20	168.96	30
35.30	168.98	30
36.41	169.00	30
37.51	169.06	30
38.61	169.09	30
39.71	169.19	30
40.82	169.22	30
41.92	169.27	30
43.02	169.29	30
44.13	169.38	30
45.23	169.40	30
46.33	169.46	30
47.44	169.46	30
48.54	169.50	30
49.64	169.50	30
50.75	169.51	30
51.85	169.53	30
52.95	169.54	30
54.06	169.56	30
55.16	169.57	30
56.26	169.60	30
57.37	169.60	30
58.47	169.62	30
59.57	169.62	30
60.68	169.66	30
61.78	169.67	30
62.88	169.68	30
63.98	169.70	30
65.09	169.71	30
66.19	169.74	30
67.29	169.77	30
68.40	169.80	30
69.50	169.84	30
70.60	169.98	30
71.71	169.98	30
72.81	170.04	30
73.91	170.05	30
75.02	170.04	30
76.12	170.02	30
77.22	169.97	30
78.33	169.99	30
79.43	170.02	30
80.53	170.08	30
81.64	170.11	30
82.74	170.16	30
83.84	170.19	30
84.95	170.24	30
86.05	170.27	30
87.15	170.32	30
88.25	170.33	30
89.36	170.34	30
90.46	170.35	30
91.56	170.35	30
92.67	170.36	30
93.77	170.35	30
94.87	170.34	30
95.98	170.33	30
97.08	170.32	30
98.18	170.34	30
99.29	170.39	30
100.39	170.42	30
101.49	170.48	30
102.60	170.50	30
103.70	170.53	30
104.80	170.55	30
105.91	170.58	30
107.01	170.59	30
108.11	170.61	30
109.22	170.62	30
110.32	170.63	30
111.42	170.65	30
112.52	170.67	30
113.63	170.68	30
