Cross-sections Pinzano4_Feb21
1	533	1
0.00	180.00	30
1.10	168.57	30
2.21	168.24	30
3.31	168.03	30
4.41	167.81	30
5.52	167.83	30
6.62	167.86	30
7.72	167.94	30
8.83	168.34	30
9.93	168.51	30
11.03	168.57	30
12.14	168.57	30
13.24	168.64	30
14.34	168.69	30
15.44	168.83	30
16.55	168.86	30
17.65	168.88	30
18.75	168.94	30
19.86	168.94	30
20.96	168.96	30
22.06	168.92	30
23.17	168.86	30
24.27	168.84	30
25.37	168.83	30
26.48	168.88	30
27.58	168.97	30
28.68	169.14	30
29.79	169.18	30
30.89	169.21	30
31.99	169.23	30
33.10	169.27	30
34.20	169.31	30
35.30	169.38	30
36.41	169.39	30
37.51	169.42	30
38.61	169.43	30
39.71	169.48	30
40.82	169.48	30
41.92	169.52	30
43.02	169.53	30
44.13	169.58	30
45.23	169.61	30
46.33	169.64	30
47.44	169.68	30
48.54	169.69	30
49.64	169.70	30
50.75	169.70	30
51.85	169.73	30
52.95	169.75	30
54.06	169.75	30
55.16	169.75	30
56.26	169.78	30
57.37	169.79	30
58.47	169.80	30
59.57	169.82	30
60.68	169.80	30
61.78	169.73	30
62.88	169.75	30
63.98	169.65	30
65.09	169.65	30
66.19	169.68	30
67.29	169.81	30
68.40	169.88	30
69.50	169.89	30
70.60	169.92	30
71.71	169.93	30
72.81	169.91	30
73.91	169.88	30
75.02	169.85	30
76.12	169.85	30
77.22	169.87	30
78.33	169.93	30
79.43	169.97	30
80.53	170.02	30
81.64	170.05	30
82.74	170.08	30
83.84	170.11	30
84.95	170.16	30
86.05	170.19	30
87.15	170.23	30
88.25	170.26	30
89.36	170.29	30
90.46	170.29	30
91.56	170.30	30
92.67	170.31	30
93.77	170.31	30
94.87	170.32	30
95.98	170.31	30
97.08	170.27	30
98.18	170.28	30
99.29	170.33	30
100.39	170.36	30
101.49	170.40	30
102.60	170.43	30
103.70	170.48	30
104.80	170.49	30
105.91	170.50	30
107.01	170.53	30
108.11	170.55	30
109.22	170.57	30
110.32	170.57	30
111.42	170.60	30
112.52	170.63	30
113.63	170.63	30
