11345.000,8395.000,9036.000,7419.000,8440.000,9026.000,6989.000,8039.000,6889.000,8397.556,1283.991
12333.000,10655.000,9174.000,9349.000,10622.000,9223.000,9444.000,8098.000,0.000,9862.250,1211.587
13865.000,9855.000,10547.000,10881.000,9958.000,10697.000,9673.000,0.000,0.000,10782.286,1328.013
12727.000,11199.000,10980.000,10526.000,10830.000,10512.000,0.000,0.000,0.000,11129.000,754.366
12820.000,11429.000,10602.000,11211.000,11348.000,0.000,0.000,0.000,0.000,11482.000,729.226
13719.000,11099.000,11370.000,11365.000,0.000,0.000,0.000,0.000,0.000,11888.250,1062.654
12484.000,11412.000,11014.000,0.000,0.000,0.000,0.000,0.000,0.000,11636.667,620.796
12781.000,11392.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12086.500,694.500
12492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12492.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
