# tot_vol, sum_vol, dep_vol, sco_vol, morph_act_area, morph_act_area_dep, morph_act_area_sco, act_width_mean, act_width_mean_dep, act_width_mean_sco, act_thickness, act_thickness_dep, act_thickness_sco, bri
-8.260555555555556566e+02 1.037240333333333256e+05 5.144898888888889633e+04 -5.227504444444444380e+04 3.337055555555555475e+04 1.674022222222222263e+04 1.663033333333333212e+04 1.200379696243005583e+02 6.021662669864107897e+01 5.982134292565946510e+01 6.205420122597964827e+00 3.064538463668272428e+00 3.140881658929692399e+00 4.604910866610911313e+00
1.141934018215599281e+04 5.111100429240050289e+03 6.820960336010764877e+03 5.633545863073984947e+03 1.421009899966382761e+02 1.544512636384247116e+03 1.527042093576845446e+03 5.111546402756793617e-01 5.555800850303048932e+00 5.492957171139733141e+00 2.852347669879530256e-01 1.702929299977441191e-01 1.437596654254204021e-01 2.804086530230943120e-01
-7.923555555555550427e+02 9.399846666666665988e+04 4.660305555555554747e+04 -4.739541111111110513e+04 3.263100000000000000e+04 1.643644444444444525e+04 1.619455555555555475e+04 1.173776978417266292e+02 5.912390087929655635e+01 5.825379696243006578e+01 5.753489187246429992e+00 2.827233022424160858e+00 2.926256164822269135e+00 4.339181456228779155e+00
1.123459867473997110e+04 4.992639922258899787e+03 6.671070689861994651e+03 5.573880716230428334e+03 1.369866173512337468e+02 1.751910646574261364e+03 1.732391033040180673e+03 4.927576163713469071e-01 6.301836858180795531e+00 6.231622421007844359e+00 2.873414157103967859e-01 1.562667690744255766e-01 1.527690454979327705e-01 2.829428376484653396e-01
-8.420222222222216715e+02 8.228595555555555620e+04 4.072196666666666715e+04 -4.156398888888888905e+04 1.783911111111110949e+04 8.999555555555554747e+03 8.839555555555554747e+03 6.416946442845724619e+01 3.237250199840127607e+01 3.179696243005595591e+01 9.235084158140177024e+00 4.523949236297396759e+00 4.711134921842781154e+00 4.291289637132458701e+00
9.997951408916815126e+03 5.201993819918389818e+03 6.193365137162690189e+03 5.015188363017207848e+03 6.863650542199253550e+02 1.286149128307799856e+03 1.117937496872513066e+03 2.468939043956566159e+00 4.626435713337409439e+00 4.021357902419112840e+00 4.795814794155278671e-01 2.402851618138064638e-01 2.543465424148194653e-01 2.845055130510533159e-01
-7.092777777777776009e+02 8.396994444444443798e+04 4.163033333333333576e+04 -4.233961111111110949e+04 1.878977777777777737e+04 9.495777777777777374e+03 9.294000000000000000e+03 6.758912869704236925e+01 3.415747402078338268e+01 3.343165467625899367e+01 8.949829739064877998e+00 4.384752343917842410e+00 4.565077395147037365e+00 4.306050294713173798e+00
1.027485212662209597e+04 5.156903735578618580e+03 6.339956984256455144e+03 5.088031703789339190e+03 7.532925914908905725e+02 1.377388574059846405e+03 1.180639939467857630e+03 2.709685580902486013e+00 4.954635158488658320e+00 4.246906257078625124e+00 4.777574713416963270e-01 2.387314791291060279e-01 2.537638130343015108e-01 2.829665093623248695e-01
-7.379333333333329392e+02 8.227017777777777519e+04 4.076612222222222044e+04 -4.150405555555555475e+04 1.795155555555555475e+04 9.073222222222222626e+03 8.878333333333333940e+03 6.457394084732214878e+01 3.263749000799360545e+01 3.193645083932853623e+01 9.185022545788587678e+00 4.496794588802301540e+00 4.688227956986286138e+00 4.288757424347919844e+00
1.038377156935014864e+04 5.212242836880996947e+03 6.402333811071947821e+03 5.148321616715084019e+03 7.684337766755196526e+02 1.401589556164934265e+03 1.208134742301352617e+03 2.764150275811222635e+00 5.041689050953000795e+00 4.345808425544433362e+00 4.923418739578233061e-01 2.495563969525467496e-01 2.660401743610077974e-01 2.841931073068181268e-01
-4.570999999999995680e+02 7.823847777777776355e+04 3.889068888888888614e+04 -3.934778888888888469e+04 1.626411111111111131e+04 8.269888888888888687e+03 7.994222222222222626e+03 5.850399680255794976e+01 2.974780175859312692e+01 2.875619504396482640e+01 9.642856962152713152e+00 4.708307863945862870e+00 4.934549098206847617e+00 4.247654723919477959e+00
9.746570206431022598e+03 5.420307373977518182e+03 6.177680416079312636e+03 4.901422863356323433e+03 9.027384811960209845e+02 1.292318970296286579e+03 1.075071860934346660e+03 3.247260723726693943e+00 4.648629389554987057e+00 3.867164967389737029e+00 5.480730571537015816e-01 2.874195509636943702e-01 2.823577233580952806e-01 2.871003592180986774e-01
-5.012222222222256818e+01 7.835318888888889342e+04 3.915153333333333285e+04 -3.920165555555556057e+04 1.620677777777777737e+04 8.397555555555554747e+03 7.809222222222222626e+03 5.829776179056755581e+01 3.020703437250199386e+01 2.809072741806554774e+01 9.700036894253019071e+00 4.666965023264420864e+00 5.033071870988597318e+00 4.248493581294678023e+00
9.721549664279957142e+03 5.420789604321585102e+03 6.167485618413173142e+03 4.889669216967343345e+03 9.009541581355448443e+02 1.283990836858192779e+03 1.057335621874128719e+03 3.240842295451599409e+00 4.618672075029469859e+00 3.803365546309815937e+00 5.485653047706241514e-01 2.900891385303659420e-01 2.813937478062408237e-01 2.868427424136529846e-01
