0.519,0.473,0.497,0.514,0.480,0.516,0.484,0.450,0.440,0.302,0.665,0.486,0.027
0.573,0.580,0.591,0.585,0.592,0.569,0.574,0.512,0.000,0.344,0.750,0.572,0.024
0.655,0.636,0.639,0.658,0.623,0.630,0.641,0.000,0.000,0.452,0.831,0.640,0.012
0.673,0.678,0.678,0.697,0.667,0.661,0.000,0.000,0.000,0.502,0.842,0.676,0.011
0.687,0.699,0.718,0.724,0.728,0.000,0.000,0.000,0.000,0.550,0.881,0.711,0.016
0.717,0.746,0.745,0.775,0.000,0.000,0.000,0.000,0.000,0.600,0.908,0.746,0.021
0.738,0.756,0.777,0.000,0.000,0.000,0.000,0.000,0.000,0.619,0.900,0.757,0.016
0.758,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.883,0.778,0.019
0.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.908,0.787,0.000
