-29329.200,-37264.400,-36689.200,-42611.800,-39318.800,-44445.200,-46887.800,-36242.700,-40025.800,-39201.656,4889.669
-43020.300,-48860.700,-56688.100,-60477.800,-58756.100,-67756.900,-62640.600,-54804.700,0.000,-56625.650,7315.924
-47604.500,-64757.600,-69618.400,-74955.000,-76844.200,-76771.000,-79719.100,0.000,0.000,-70038.543,10287.849
-62214.200,-74640.100,-76809.800,-93219.300,-87701.300,-92648.100,0.000,0.000,0.000,-81205.467,11109.726
-70518.000,-80318.900,-95254.800,-101844.900,-102227.800,0.000,0.000,0.000,0.000,-90032.880,12575.375
-75359.300,-97121.600,-102519.000,-114539.100,0.000,0.000,0.000,0.000,0.000,-97384.750,14193.502
-88832.800,-102509.400,-114510.000,0.000,0.000,0.000,0.000,0.000,0.000,-101950.733,10490.114
-91575.200,-114290.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-102932.650,11357.450
-100539.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-100539.800,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
