11370.000,12588.000,11575.000,12238.000,13129.000,12738.000,12417.000,11472.000,11356.000,12098.111,630.694
15034.000,15706.000,15552.000,16577.000,16449.000,15593.000,14857.000,13807.000,0.000,15446.875,835.808
17192.000,16715.000,17586.000,17830.000,17696.000,16324.000,17317.000,0.000,0.000,17237.143,506.897
17915.000,18459.000,18483.000,18948.000,19239.000,18134.000,0.000,0.000,0.000,18529.667,450.869
19350.000,19345.000,19291.000,19885.000,20235.000,0.000,0.000,0.000,0.000,19621.200,375.555
20845.000,19888.000,19912.000,21231.000,0.000,0.000,0.000,0.000,0.000,20469.000,585.199
21235.000,21102.000,21274.000,0.000,0.000,0.000,0.000,0.000,0.000,21203.667,73.631
22373.000,22200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22286.500,86.500
22721.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22721.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
