6367.000,6494.000,5893.000,6504.000,6876.000,6840.000,6614.000,6143.000,5704.000,6381.667,378.770
8052.000,7951.000,7903.000,8689.000,8475.000,8126.000,8059.000,7044.000,0.000,8037.375,452.352
8940.000,8515.000,8851.000,9299.000,9065.000,8970.000,9107.000,0.000,0.000,8963.857,226.103
8928.000,9402.000,9578.000,9635.000,9903.000,9362.000,0.000,0.000,0.000,9468.000,299.000
9960.000,9965.000,9723.000,10143.000,10042.000,0.000,0.000,0.000,0.000,9966.600,138.701
10824.000,10229.000,10424.000,10537.000,0.000,0.000,0.000,0.000,0.000,10503.500,215.356
11038.000,10828.000,10451.000,0.000,0.000,0.000,0.000,0.000,0.000,10772.333,242.853
11312.000,11022.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11167.000,145.000
11309.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11309.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
