0.190,0.194,0.176,0.194,0.205,0.204,0.198,0.183,0.170,0.058,0.283,0.191,0.011
0.241,0.237,0.236,0.260,0.253,0.243,0.241,0.210,0.000,0.108,0.342,0.240,0.014
0.267,0.254,0.264,0.278,0.271,0.268,0.272,0.000,0.000,0.150,0.383,0.268,0.007
0.267,0.281,0.286,0.288,0.296,0.280,0.000,0.000,0.000,0.150,0.408,0.283,0.009
0.297,0.298,0.290,0.303,0.300,0.000,0.000,0.000,0.000,0.183,0.417,0.298,0.004
0.323,0.306,0.311,0.315,0.000,0.000,0.000,0.000,0.000,0.208,0.408,0.314,0.006
0.330,0.323,0.312,0.000,0.000,0.000,0.000,0.000,0.000,0.204,0.417,0.322,0.007
0.338,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.450,0.334,0.004
0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.217,0.433,0.338,0.000
