4.7122,4.6397,5.4789,5.5021,5.7377,6.3511,6.0720,5.8811,5.8346
4.7158,4.7557,5.1318,5.7227,6.1785,5.7576,5.5320,5.8856,nan
4.5292,4.6339,5.2369,5.9277,5.5009,5.3058,5.4674,nan,nan
4.1021,4.7970,5.2878,5.2945,5.0435,5.6739,nan,nan,nan
4.2555,4.9318,5.1000,4.8034,4.9159,nan,nan,nan,nan
4.8504,4.7845,5.2007,5.3387,nan,nan,nan,nan,nan
5.0590,5.0261,5.5400,nan,nan,nan,nan,nan,nan
4.5947,5.2521,nan,nan,nan,nan,nan,nan,nan
4.8124,nan,nan,nan,nan,nan,nan,nan,nan
