Cross-sections Rees
234.00	345.04	30
234.50	345.08	30
235.00	345.13	30
235.50	345.15	30
236.00	345.20	30
236.50	345.20	30
237.00	345.22	30
237.50	345.25	30
238.00	345.27	30
238.50	345.28	30
239.00	345.26	30
239.50	345.26	30
240.00	345.26	30
240.50	345.24	30
241.00	345.22	30
241.50	345.20	30
242.00	345.19	30
242.50	345.19	30
243.00	345.14	30
243.50	345.10	30
244.00	345.07	30
244.50	345.03	30
245.00	345.01	30
245.50	344.95	30
246.00	344.92	30
246.50	344.89	30
247.00	344.84	30
247.50	344.84	30
248.00	344.84	30
248.50	344.76	30
249.00	344.32	30
249.50	344.32	30
250.00	344.27	30
250.50	344.27	30
251.00	344.24	30
251.50	344.21	30
252.00	344.18	30
252.50	344.18	30
253.00	344.18	30
253.50	344.17	30
254.00	344.18	30
254.50	344.25	30
255.00	344.36	30
255.50	344.31	30
256.00	344.32	30
256.50	344.34	30
257.00	344.38	30
257.50	344.41	30
258.00	344.74	30
258.50	344.73	30
259.00	344.73	30
259.50	344.73	30
260.00	344.44	30
260.50	344.45	30
261.00	344.45	30
261.50	344.45	30
262.00	344.45	30
262.50	344.45	30
263.00	344.46	30
263.50	344.47	30
264.00	344.47	30
264.50	344.47	30
265.00	344.47	30
265.50	344.47	30
266.00	344.46	30
266.50	344.46	30
267.00	344.46	30
267.50	344.45	30
268.00	344.38	30
268.50	344.34	30
269.00	344.27	30
269.50	344.27	30
270.00	344.27	30
270.50	344.34	30
271.00	344.32	30
271.50	344.33	30
272.00	344.24	30
272.50	344.24	30
273.00	344.24	30
273.50	344.21	30
274.00	344.18	30
274.50	344.20	30
275.00	344.20	30
275.50	344.20	30
276.00	344.25	30
276.50	344.23	30
277.00	344.21	30
277.50	344.20	30
278.00	344.20	30
278.50	344.24	30
279.00	344.19	30
279.50	344.17	30
280.00	344.15	30
280.50	344.15	30
281.00	344.15	30
281.50	344.14	30
282.00	344.13	30
282.50	344.06	30
283.00	344.16	30
283.50	344.16	30
284.00	344.19	30
284.50	344.20	30
285.00	344.18	30
285.50	344.18	30
286.00	344.16	30
286.50	344.18	30
287.00	344.20	30
287.50	344.15	30
288.00	344.15	30
288.50	344.18	30
289.00	344.18	30
289.50	344.17	30
290.00	344.13	30
290.50	344.06	30
291.00	344.06	30
291.50	344.07	30
292.00	344.08	30
292.50	344.15	30
293.00	344.18	30
293.50	344.19	30
294.00	344.19	30
294.50	344.16	30
295.00	344.15	30
295.50	344.17	30
296.00	344.19	30
296.50	344.19	30
297.00	344.33	30
297.50	344.33	30
298.00	345.03	30
298.50	345.07	30
299.00	345.00	30
299.50	344.89	30
300.00	344.89	30
300.50	344.57	30
301.00	344.58	30
301.50	344.61	30
302.00	344.61	30
302.50	344.63	30
303.00	344.59	30
303.50	344.62	30
304.00	344.61	30
304.50	344.60	30
305.00	344.53	30
305.50	344.53	30
306.00	344.53	30
306.50	344.59	30
307.00	344.61	30
307.50	344.60	30
308.00	344.59	30
308.50	344.59	30
309.00	344.59	30
309.50	344.60	30
310.00	344.59	30
310.50	344.88	30
311.00	344.86	30
311.50	344.87	30
312.00	344.87	30
312.50	344.88	30
313.00	344.89	30
313.50	344.87	30
314.00	344.87	30
314.50	344.88	30
315.00	344.89	30
315.50	344.89	30
316.00	344.90	30
316.50	344.90	30
317.00	344.88	30
317.50	344.87	30
318.00	344.87	30
318.50	344.87	30
319.00	344.83	30
319.50	344.83	30
320.00	344.82	30
320.50	344.82	30
321.00	344.80	30
321.50	344.78	30
322.00	344.78	30
322.50	344.77	30
323.00	344.77	30
323.50	344.74	30
