0.4836,0.5233,0.6364,0.6808,0.6960,0.7457,0.7466,0.7706,0.7598
0.3895,0.5676,0.6647,0.6814,0.7317,0.7201,0.7621,0.7815,0.0000
0.5504,0.6552,0.6838,0.7304,0.7176,0.7472,0.7751,0.0000,0.0000
0.5196,0.6287,0.6836,0.6746,0.7059,0.7189,0.0000,0.0000,0.0000
0.5284,0.6374,0.6648,0.6948,0.7091,0.0000,0.0000,0.0000,0.0000
0.4996,0.5440,0.6121,0.6498,0.0000,0.0000,0.0000,0.0000,0.0000
0.3700,0.5479,0.5944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.4944,0.5641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.4534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
