  section         X    mean y
        1      -440       3.1
        2      -390       2.8
        3      -340       1.8
        4      -290       2.1
        5      -240       1.6
        6      -190       1.4
        7      -140       0.3
        8       -90      -0.3
        9       -40       0.1
       10        10      -0.1
       11        60       1.4
       12       110       2.2
       13       160       2.1
       14       210       3.9
       15       260       3.4
       16       310       2.5
       17       360       3.0
       18       410       2.3
       19       460       2.0
       20       510       2.2
       21       560       1.1
       22       610       0.3
       23       660       0.7
       24       710       1.0
       25       760       1.7
       26       810       1.0
       27       860       1.0
       28       910       0.8
       29       960       1.3
       30      1010       1.6
       31      1060       1.0
       32      1110       2.0
       33      1160       2.2
       34      1210       1.1
       35      1260       1.8
       36      1310       1.7
       37      1360       2.3
       38      1410       2.5
       39      1460       1.0
       40      1510       0.9
       41      1560       0.4
       42      1610       1.2
       43      1660       2.1
       44      1710       1.1
       45      1760       1.3
       46      1810       0.6
       47      1860       0.7
       48      1910       0.9
       49      1960       0.2
       50      2010       1.1
       51      2060       1.3
       52      2110       0.7
       53      2160       1.4
       54      2210       1.3
       55      2260       2.0
       56      2310       1.9
       57      2360       1.0
       58      2410       0.9
       59      2460       1.0
       60      2510       1.4
       61      2560       1.3
       62      2610       0.5
       63      2660       0.5
       64      2710       0.5
       65      2760       1.0
       66      2810       0.2
       67      2860       0.1
       68      2910       0.0
       69      2960       0.6
       70      3010       1.8
       71      3060       1.2
       72      3110       0.9
       73      3160       1.3
       74      3210       0.0
       75      3260       0.4
       76      3310       0.1
       77      3360      -0.3
       78      3410       0.4
       79      3460      -0.4
       80      3510       0.0
       81      3560      -0.6
       82      3610      -0.9
       83      3660      -0.9
       84      3710      -1.0
       85      3760      -0.9
       86      3810      -0.9
       87      3860      -2.5
       88      3910      -1.7
       89      3960      -1.8
       90      4010      -1.3
       91      4060      -0.7
       92      4110      -1.3
       93      4160      -0.5
       94      4210      -0.8
       95      4260       0.5
       96      4310       0.3
       97      4360       0.2
       98      4410       0.3
       99      4460      -0.2
      100      4510       0.4
      101      4560       0.2
      102      4610       0.6
      103      4660       0.6
      104      4710      -0.3
      105      4760      -0.1
      106      4810       0.5
      107      4860       0.3
      108      4910       1.1
      109      4960       0.4
      110      5010       1.4
      111      5060       1.1
      112      5110       1.8
      113      5160       1.8
      114      5210       1.7
      115      5260       1.6
      116      5310       1.5
      117      5360       1.0
      118      5410       1.9
      119      5460       0.8
      120      5510       1.8
      121      5560       0.7
      122      5610       1.1
      123      5660       0.7
      124      5710       1.0
      125      5760       0.7
      126      5810       1.1
      127      5860       0.1
      128      5910       0.7
      129      5960      -0.2
      130      6010       1.0
      131      6060       0.2
      132      6110      -0.4
      133      6160      -0.9
      134      6210      -1.2
      135      6260       0.4
      136      6310       0.4
      137      6360       0.9
      138      6410       0.5
      139      6460      -0.4
      140      6510      -0.6
      141      6560      -1.3
      142      6610      -0.4
      143      6660       0.3
      144      6710      -0.8
      145      6760      -0.3
      146      6810      -0.5
      147      6860      -0.7
      148      6910      -0.9
      149      6960      -1.5
      150      7010      -2.0
      151      7060      -2.9
      152      7110      -2.8
      153      7160      -2.7
      154      7210      -3.1
      155      7260      -1.9
      156      7310      -2.7
      157      7360      -2.0
      158      7410      -2.7
      159      7460      -1.8
      160      7510      -2.0
      161      7560      -2.5
      162      7610      -2.4
      163      7660      -1.7
      164      7710      -1.7
      165      7760      -0.8
      166      7810      -1.3
      167      7860      -0.9
      168      7910      -1.6
      169      7960      -1.8
      170      8010       0.4
      171      8060       0.3
      172      8110       1.3
      173      8160       0.2
      174      8210      -0.1
      175      8260       0.0
      176      8310      -0.3
      177      8360      -0.2
      178      8410      -0.1
      179      8460      -0.7
      180      8510      -0.1
      181      8560      -0.8
      182      8610       0.7
      183      8660       0.4
      184      8710       0.3
      185      8760      -1.0
      186      8810      -1.6
      187      8860      -1.2
      188      8910      -2.1
      189      8960      -1.9
      190      9010      -2.1
      191      9060      -2.2
      192      9110      -1.7
      193      9160      -1.5
      194      9210      -1.0
      195      9260      -0.8
      196      9310      -1.3
      197      9360      -1.0
      198      9410      -1.6
      199      9460      -2.3
      200      9510      -2.8
      201      9560      -3.0
      202      9610      -1.2
      203      9660      -1.4
      204      9710      -0.4
      205      9760      -0.3
      206      9810      -1.4
      207      9860      -1.1
      208      9910      -1.7
      209      9960      -1.1
      210     10010      -0.8
      211     10060      -1.1
      212     10110      -1.4
      213     10160      -2.0
      214     10210      -2.2
      215     10260      -0.4
      216     10310       0.0
      217     10360       0.0
      218     10410      -0.4
      219     10460      -0.7
      220     10510      -0.1
      221     10560      -0.8
      222     10610      -0.2
      223     10660      -1.3
      224     10710      -1.3
      225     10760      -1.2
      226     10810      -1.2
      227     10860      -0.1
      228     10910      -1.2
      229     10960      -1.0
      230     11010      -1.2
      231     11060      -1.0
      232     11110      -0.7
      233     11160      -1.7
      234     11210      -1.0
      235     11260      -1.1
      236     11310      -1.3
