  section         X    mean y
        1      -440       3.5
        2      -390       3.4
        3      -340       3.1
        4      -290       2.5
        5      -240       2.6
        6      -190       1.5
        7      -140       0.8
        8       -90       0.7
        9       -40      -1.1
       10        10       0.4
       11        60       1.7
       12       110       2.4
       13       160       3.0
       14       210       2.6
       15       260       2.4
       16       310       2.9
       17       360       3.7
       18       410       3.6
       19       460       2.8
       20       510       1.3
       21       560       2.1
       22       610       2.4
       23       660       2.4
       24       710       0.8
       25       760       1.4
       26       810       1.4
       27       860       1.4
       28       910       2.0
       29       960       2.4
       30      1010       2.6
       31      1060       2.4
       32      1110       1.6
       33      1160       1.4
       34      1210       1.7
       35      1260       1.1
       36      1310       1.5
       37      1360       0.6
       38      1410       1.5
       39      1460       0.7
       40      1510       0.9
       41      1560       0.5
       42      1610       0.5
       43      1660       1.4
       44      1710       0.8
       45      1760       1.1
       46      1810       0.7
       47      1860       0.3
       48      1910       0.9
       49      1960       0.9
       50      2010       1.0
       51      2060       1.6
       52      2110       1.8
       53      2160       1.9
       54      2210       1.9
       55      2260       2.2
       56      2310       2.6
       57      2360       2.0
       58      2410       1.7
       59      2460       2.1
       60      2510       1.9
       61      2560       1.9
       62      2610       2.4
       63      2660       2.0
       64      2710       3.5
       65      2760       3.0
       66      2810       2.7
       67      2860       3.4
       68      2910       3.3
       69      2960       3.5
       70      3010       2.7
       71      3060       1.9
       72      3110       1.7
       73      3160       1.5
       74      3210       1.7
       75      3260       0.8
       76      3310      -0.1
       77      3360       1.4
       78      3410       0.8
       79      3460       0.5
       80      3510       0.9
       81      3560       0.6
       82      3610       1.0
       83      3660       0.8
       84      3710      -0.4
       85      3760      -0.5
       86      3810      -0.7
       87      3860      -1.2
       88      3910      -1.0
       89      3960      -1.2
       90      4010      -0.3
       91      4060      -0.6
       92      4110      -0.3
       93      4160       0.2
       94      4210      -0.2
       95      4260       1.1
       96      4310       0.8
       97      4360       0.3
       98      4410       0.4
       99      4460       0.1
      100      4510       0.6
      101      4560       1.2
      102      4610       0.3
      103      4660       0.4
      104      4710       0.8
      105      4760       0.5
      106      4810       0.8
      107      4860       0.5
      108      4910       1.0
      109      4960       1.1
      110      5010       0.6
      111      5060       0.4
      112      5110       0.0
      113      5160       0.9
      114      5210       0.8
      115      5260       1.1
      116      5310       1.0
      117      5360       0.3
      118      5410       0.8
      119      5460       0.9
      120      5510       1.0
      121      5560       0.8
      122      5610       0.6
      123      5660       0.4
      124      5710       1.4
      125      5760       1.0
      126      5810       0.9
      127      5860       0.3
      128      5910      -0.2
      129      5960       1.1
      130      6010       0.4
      131      6060       0.3
      132      6110      -0.2
      133      6160      -1.4
      134      6210      -1.5
      135      6260       0.1
      136      6310       0.8
      137      6360       0.3
      138      6410       0.6
      139      6460       0.3
      140      6510       0.1
      141      6560       0.2
      142      6610       0.8
      143      6660       0.2
      144      6710       0.5
      145      6760       0.9
      146      6810       0.9
      147      6860       1.2
      148      6910       0.5
      149      6960       0.3
      150      7010      -0.6
      151      7060       0.6
      152      7110       0.0
      153      7160      -2.1
      154      7210      -2.8
      155      7260      -3.2
      156      7310      -2.9
      157      7360      -2.2
      158      7410      -3.1
      159      7460      -2.0
      160      7510      -2.3
      161      7560      -2.3
      162      7610      -1.4
      163      7660      -1.9
      164      7710      -1.5
      165      7760      -1.5
      166      7810      -1.9
      167      7860      -1.9
      168      7910      -2.8
      169      7960      -2.5
      170      8010       0.0
      171      8060       0.1
      172      8110       0.1
      173      8160      -1.2
      174      8210      -2.0
      175      8260      -0.2
      176      8310       0.8
      177      8360       1.3
