-14665.100,-21076.000,-21349.400,-21648.900,-20647.200,-18690.500,-18590.900,-11433.100,-11612.800,-17745.989,3891.439
-26533.100,-30549.800,-32122.100,-31328.800,-29718.800,-30067.500,-22304.100,-18958.600,0.000,-27697.850,4435.856
-35103.100,-37406.100,-37953.500,-37555.700,-36006.200,-32085.100,-27263.500,0.000,0.000,-34767.600,3586.466
-40612.000,-42339.400,-43313.500,-42964.100,-38599.400,-37267.000,0.000,0.000,0.000,-40849.233,2262.605
-43471.300,-47064.800,-47022.100,-42717.000,-42600.200,0.000,0.000,0.000,0.000,-44575.080,2037.526
-49266.900,-52966.400,-45512.000,-46623.000,0.000,0.000,0.000,0.000,0.000,-48592.075,2870.289
-54136.100,-51871.600,-47742.000,0.000,0.000,0.000,0.000,0.000,0.000,-51249.900,2647.138
-52555.300,-54944.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-53750.000,1194.700
-56103.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-56103.700,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
