3128.000,4887.000,4036.000,4218.000,4148.000,4198.000,3905.000,3039.000,3159.000,3857.556,588.245
5629.000,5103.000,5635.000,5991.000,5633.000,5704.000,5078.000,4326.000,0.000,5387.375,493.425
6047.000,6005.000,6672.000,6401.000,6333.000,6484.000,5812.000,0.000,0.000,6250.571,281.731
6633.000,7092.000,7050.000,6922.000,7384.000,7257.000,0.000,0.000,0.000,7056.333,240.209
7437.000,7639.000,7159.000,7249.000,7949.000,0.000,0.000,0.000,0.000,7486.600,283.998
8208.000,8267.000,7353.000,7736.000,0.000,0.000,0.000,0.000,0.000,7891.000,372.604
8476.000,8565.000,7540.000,0.000,0.000,0.000,0.000,0.000,0.000,8193.667,463.638
8512.000,8973.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8742.500,230.500
9146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9146.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
