15980.700,20071.000,21604.500,21952.400,21121.100,18523.200,20532.600,12198.300,10882.300,18096.233,3910.777
28002.400,31774.400,33528.900,32665.900,29989.800,31236.200,23137.300,18237.600,0.000,28571.562,4966.822
37587.800,38150.900,40136.000,38165.400,38462.200,32076.000,28042.500,0.000,0.000,36088.686,4029.709
42674.200,43740.100,44599.100,46064.700,38983.900,36354.400,0.000,0.000,0.000,42069.400,3359.076
47483.400,48407.000,50504.900,44549.300,41361.700,0.000,0.000,0.000,0.000,46461.260,3188.818
52583.000,55088.800,47954.800,47293.700,0.000,0.000,0.000,0.000,0.000,50730.075,3238.157
58721.500,53129.600,48966.500,0.000,0.000,0.000,0.000,0.000,0.000,53605.867,3996.676
56667.600,54839.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55753.350,914.250
57574.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57574.600,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
