  section         X    mean y
        1      -440       3.7
        2      -390       2.9
        3      -340       3.7
        4      -290       4.1
        5      -240       3.6
        6      -190       3.2
        7      -140       3.3
        8       -90       3.3
        9       -40       2.2
       10        10       2.8
       11        60       1.6
       12       110       1.4
       13       160       1.9
       14       210       1.8
       15       260       2.6
       16       310       2.7
       17       360       3.1
       18       410       3.0
       19       460       3.8
       20       510       3.0
       21       560       3.3
       22       610       3.3
       23       660       2.4
       24       710       3.0
       25       760       2.8
       26       810       2.4
       27       860       2.8
       28       910       3.1
       29       960       2.8
       30      1010       2.7
       31      1060       3.3
       32      1110       2.1
       33      1160       3.2
       34      1210       2.6
       35      1260       2.5
       36      1310       2.7
       37      1360       2.0
       38      1410       2.2
       39      1460       1.8
       40      1510       2.0
       41      1560       1.3
       42      1610       1.4
       43      1660       0.6
       44      1710      -0.1
       45      1760       0.4
       46      1810      -0.3
       47      1860       0.0
       48      1910      -0.2
       49      1960      -0.6
       50      2010      -0.4
       51      2060      -0.2
       52      2110       0.0
       53      2160       0.4
       54      2210       1.2
       55      2260       0.5
       56      2310       0.9
       57      2360       1.2
       58      2410       0.7
       59      2460       1.4
       60      2510       1.7
       61      2560       2.3
       62      2610       2.6
       63      2660       3.2
       64      2710       2.8
       65      2760       3.4
       66      2810       2.5
       67      2860       1.8
       68      2910       2.0
       69      2960       0.6
       70      3010       1.1
       71      3060       1.3
       72      3110       1.0
       73      3160       2.0
       74      3210       2.0
       75      3260       1.8
       76      3310       2.3
       77      3360       3.8
       78      3410       3.3
       79      3460       3.9
       80      3510       4.0
       81      3560       3.3
       82      3610       4.2
       83      3660       3.3
       84      3710       3.1
       85      3760       3.4
       86      3810       3.8
       87      3860       3.8
       88      3910       3.6
       89      3960       3.9
       90      4010       2.9
       91      4060       3.6
       92      4110       2.6
       93      4160       2.4
       94      4210       2.7
       95      4260       1.6
       96      4310       2.3
       97      4360       2.4
       98      4410       2.4
       99      4460       2.5
      100      4510       2.5
      101      4560       2.1
      102      4610       1.6
      103      4660       2.1
      104      4710       1.1
      105      4760       1.0
      106      4810       1.0
      107      4860       0.5
      108      4910       1.6
      109      4960       1.2
      110      5010       1.5
      111      5060       1.9
      112      5110       2.1
      113      5160       1.9
      114      5210       1.9
      115      5260       1.6
      116      5310       1.0
      117      5360       1.8
      118      5410       1.5
      119      5460       1.0
      120      5510       1.6
      121      5560       0.8
      122      5610       1.0
      123      5660       0.6
      124      5710       0.3
      125      5760       0.4
      126      5810       0.2
      127      5860       0.7
      128      5910       0.7
      129      5960       1.1
      130      6010       0.5
      131      6060       1.2
      132      6110       1.4
      133      6160       0.4
      134      6210       0.8
      135      6260       0.1
      136      6310      -0.1
      137      6360       0.5
      138      6410       0.0
      139      6460       0.5
      140      6510       0.5
      141      6560       0.7
      142      6610       0.4
      143      6660       0.8
      144      6710      -0.2
      145      6760      -0.1
      146      6810       0.3
      147      6860      -0.4
      148      6910       0.1
      149      6960      -0.4
      150      7010      -1.0
      151      7060      -1.4
      152      7110      -1.0
      153      7160      -1.7
      154      7210      -1.2
      155      7260      -1.2
      156      7310      -1.5
      157      7360      -0.1
      158      7410      -0.7
      159      7460      -0.4
      160      7510      -0.1
      161      7560      -0.6
      162      7610      -0.3
      163      7660       0.2
      164      7710       0.4
      165      7760       0.4
      166      7810       0.4
      167      7860      -0.5
      168      7910       0.3
      169      7960      -0.4
      170      8010      -0.9
      171      8060      -1.0
      172      8110      -1.0
      173      8160      -1.0
      174      8210      -0.8
      175      8260      -0.6
      176      8310      -1.4
      177      8360      -0.8
      178      8410      -0.9
      179      8460      -0.8
      180      8510      -0.7
      181      8560      -1.5
      182      8610      -0.8
      183      8660      -1.1
      184      8710      -1.4
      185      8760      -1.8
      186      8810      -1.0
      187      8860      -1.5
      188      8910      -0.6
      189      8960      -0.7
      190      9010      -1.3
      191      9060      -2.1
      192      9110      -2.8
      193      9160      -2.3
      194      9210      -2.7
      195      9260      -1.9
      196      9310      -2.0
      197      9360      -1.7
      198      9410      -2.7
      199      9460      -2.1
      200      9510      -3.0
      201      9560      -2.9
      202      9610      -1.7
      203      9660      -1.8
      204      9710      -2.0
      205      9760      -1.5
      206      9810      -1.6
      207      9860      -2.0
      208      9910      -1.4
      209      9960      -2.3
      210     10010      -2.0
      211     10060      -2.1
      212     10110      -1.2
      213     10160      -1.0
      214     10210      -0.3
      215     10260       0.4
      216     10310       1.7
      217     10360       1.4
      218     10410       0.9
      219     10460       0.3
      220     10510      -0.4
      221     10560      -0.5
      222     10610       0.0
      223     10660      -1.5
      224     10710      -1.6
      225     10760      -1.6
      226     10810      -1.5
      227     10860      -1.7
      228     10910      -1.5
      229     10960      -2.3
      230     11010      -2.3
      231     11060      -3.6
      232     11110      -2.8
      233     11160      -2.1
      234     11210      -2.2
      235     11260      -2.4
      236     11310      -1.8
      237     11360      -2.9
      238     11410      -2.4
      239     11460      -3.0
      240     11510      -2.8
      241     11560      -1.9
      242     11610      -1.9
      243     11660      -2.3
      244     11710      -1.8
      245     11760      -2.2
      246     11810      -2.1
      247     11860      -1.9
      248     11910      -2.9
      249     11960      -3.1
      250     12010      -3.3
      251     12060      -3.8
      252     12110      -4.8
      253     12160      -5.3
      254     12210      -5.4
      255     12260      -4.6
      256     12310      -4.8
      257     12360      -5.3
      258     12410      -5.6
      259     12460      -5.1
      260     12510      -4.9
      261     12560      -4.5
      262     12610      -4.8
      263     12660      -4.3
      264     12710      -4.3
      265     12760      -4.3
      266     12810      -3.9
      267     12860      -4.1
      268     12910      -4.1
      269     12960      -4.1
      270     13010      -4.5
      271     13060      -5.2
      272     13110      -4.6
      273     13160      -5.3
      274     13210      -5.0
      275     13260      -5.0
      276     13310      -5.2
      277     13360      -5.0
      278     13410      -4.8
