  section         X    mean y
        1      -440       4.5
        2      -390       4.3
        3      -340       4.9
        4      -290       4.9
        5      -240       4.5
        6      -190       4.8
        7      -140       4.5
        8       -90       4.2
        9       -40       4.5
       10        10       4.3
       11        60       3.2
       12       110       4.2
       13       160       4.2
       14       210       4.5
       15       260       4.7
       16       310       4.4
       17       360       4.4
       18       410       4.6
       19       460       4.0
       20       510       3.2
       21       560       2.9
       22       610       2.0
       23       660       2.6
       24       710       3.0
       25       760       2.7
       26       810       3.3
       27       860       3.2
       28       910       2.7
       29       960       2.4
       30      1010       2.2
       31      1060       1.4
       32      1110       1.5
       33      1160       2.1
       34      1210       2.6
       35      1260       3.5
       36      1310       3.2
       37      1360       3.0
       38      1410       3.1
       39      1460       2.7
       40      1510       2.6
       41      1560       2.8
       42      1610       2.1
       43      1660       1.8
       44      1710       2.4
       45      1760       1.9
       46      1810       2.1
       47      1860       2.0
       48      1910       1.8
       49      1960       2.5
       50      2010       2.6
       51      2060       2.4
       52      2110       3.1
       53      2160       2.5
       54      2210       2.2
       55      2260       2.5
       56      2310       2.3
       57      2360       2.5
       58      2410       2.6
       59      2460       2.5
       60      2510       3.3
       61      2560       3.5
       62      2610       3.2
       63      2660       4.1
       64      2710       3.8
       65      2760       3.3
       66      2810       3.4
       67      2860       2.4
       68      2910       2.3
       69      2960       2.8
       70      3010       2.3
       71      3060       2.4
       72      3110       2.6
       73      3160       2.5
       74      3210       2.2
       75      3260       1.6
       76      3310       1.3
       77      3360       1.5
       78      3410       1.3
       79      3460       0.2
       80      3510       0.1
       81      3560      -0.7
       82      3610       0.0
       83      3660       0.4
       84      3710       0.1
       85      3760       0.1
       86      3810       0.7
       87      3860       0.6
       88      3910       1.1
       89      3960       1.6
       90      4010       1.4
       91      4060       2.1
       92      4110       1.8
       93      4160       0.8
       94      4210       1.4
       95      4260       0.2
       96      4310       0.5
       97      4360       1.2
       98      4410       1.6
       99      4460       2.4
      100      4510       2.7
      101      4560       2.1
      102      4610       2.2
      103      4660       2.4
      104      4710       1.8
      105      4760       1.1
      106      4810       1.1
      107      4860       0.5
      108      4910       0.9
      109      4960       0.1
      110      5010      -0.3
      111      5060      -0.5
      112      5110      -1.6
      113      5160      -1.1
      114      5210      -0.8
      115      5260      -1.3
      116      5310      -0.6
      117      5360       0.2
      118      5410      -0.9
      119      5460       0.3
      120      5510       0.0
      121      5560      -0.8
      122      5610      -0.3
      123      5660      -0.3
      124      5710       0.2
      125      5760       0.7
      126      5810      -0.1
      127      5860      -0.3
      128      5910       0.7
      129      5960       0.4
      130      6010       0.6
      131      6060       0.9
      132      6110       0.6
      133      6160       1.3
      134      6210       0.9
      135      6260       0.7
      136      6310       0.6
      137      6360       0.0
      138      6410      -0.4
      139      6460      -0.3
      140      6510      -0.9
      141      6560      -0.9
      142      6610      -0.7
      143      6660      -1.1
      144      6710      -1.0
      145      6760      -0.6
      146      6810      -1.7
      147      6860      -1.2
      148      6910      -1.1
      149      6960      -0.7
      150      7010      -0.4
      151      7060      -1.4
      152      7110      -1.9
      153      7160      -3.0
      154      7210      -3.5
      155      7260      -2.4
      156      7310      -2.0
      157      7360      -2.1
      158      7410      -1.3
      159      7460      -1.6
      160      7510      -1.7
      161      7560      -1.4
      162      7610      -2.0
      163      7660      -1.7
      164      7710      -0.9
      165      7760      -1.3
      166      7810      -1.7
      167      7860      -1.2
      168      7910      -2.2
      169      7960      -2.1
      170      8010      -2.2
      171      8060      -2.7
      172      8110      -2.0
      173      8160      -1.9
      174      8210      -2.5
      175      8260      -2.3
      176      8310      -3.0
      177      8360      -3.2
      178      8410      -3.1
      179      8460      -3.1
      180      8510      -3.0
      181      8560      -2.5
      182      8610      -2.6
      183      8660      -2.6
      184      8710      -2.2
      185      8760      -3.0
      186      8810      -2.6
      187      8860      -2.0
      188      8910      -2.1
      189      8960      -1.0
      190      9010      -1.8
      191      9060      -2.2
      192      9110      -1.5
      193      9160      -2.4
      194      9210      -2.0
      195      9260      -1.4
      196      9310      -1.5
      197      9360      -1.6
      198      9410      -2.5
      199      9460      -3.4
      200      9510      -3.5
      201      9560      -3.1
      202      9610      -2.6
      203      9660      -1.9
      204      9710      -2.3
      205      9760      -2.5
      206      9810      -2.1
      207      9860      -2.3
      208      9910      -2.8
      209      9960      -3.0
      210     10010      -4.0
      211     10060      -2.3
      212     10110       0.1
      213     10160       0.0
      214     10210       0.1
      215     10260      -0.7
      216     10310      -2.1
      217     10360      -0.8
      218     10410      -0.7
      219     10460      -0.3
      220     10510      -0.6
      221     10560      -1.3
      222     10610      -0.8
      223     10660      -1.1
      224     10710      -1.6
      225     10760      -0.5
      226     10810      -0.7
      227     10860      -0.1
      228     10910       0.3
      229     10960      -0.1
      230     11010       0.2
      231     11060      -1.6
      232     11110      -1.6
      233     11160      -1.4
      234     11210      -2.2
      235     11260      -2.1
      236     11310      -2.5
      237     11360      -2.9
      238     11410      -2.5
      239     11460      -2.4
      240     11510      -3.1
      241     11560      -1.7
      242     11610      -2.1
      243     11660      -2.4
      244     11710      -2.2
      245     11760      -2.2
      246     11810      -2.0
      247     11860      -2.2
      248     11910      -2.9
      249     11960      -2.7
      250     12010      -3.5
      251     12060      -3.5
      252     12110      -3.7
      253     12160      -4.1
      254     12210      -3.1
      255     12260      -2.5
      256     12310      -2.2
      257     12360      -1.1
      258     12410      -2.1
      259     12460      -2.7
      260     12510      -2.9
      261     12560      -3.1
      262     12610      -2.7
      263     12660      -2.6
      264     12710      -3.0
      265     12760      -2.1
      266     12810      -1.6
      267     12860      -1.5
      268     12910      -1.4
      269     12960      -1.9
      270     13010      -1.6
      271     13060      -1.2
      272     13110      -1.5
      273     13160      -1.9
      274     13210      -1.7
