  section         X    mean y
        1      -440       3.0
        2      -390       3.3
        3      -340       2.8
        4      -290       1.9
        5      -240       1.2
        6      -190       1.3
        7      -140       0.4
        8       -90       1.0
        9       -40       0.2
       10        10       0.7
       11        60       1.4
       12       110       0.9
       13       160       1.0
       14       210       0.7
       15       260       0.1
       16       310       0.2
       17       360       1.3
       18       410       1.5
       19       460       1.7
       20       510       2.0
       21       560       1.3
       22       610       2.5
       23       660       2.4
       24       710       1.9
       25       760       2.5
       26       810       2.2
       27       860       2.7
       28       910       2.7
       29       960       3.1
       30      1010       3.2
       31      1060       3.8
       32      1110       2.5
       33      1160       2.0
       34      1210       1.9
       35      1260       1.4
       36      1310       2.3
       37      1360       1.8
       38      1410       1.1
       39      1460       1.7
       40      1510       0.0
       41      1560       0.6
       42      1610       1.2
       43      1660       1.3
       44      1710       2.1
       45      1760       1.4
       46      1810       1.3
       47      1860       1.4
       48      1910       1.5
       49      1960       2.2
       50      2010       2.1
       51      2060       2.2
       52      2110       3.2
       53      2160       3.0
       54      2210       2.9
       55      2260       2.7
       56      2310       1.8
       57      2360       1.7
       58      2410       1.6
       59      2460       1.3
       60      2510       1.5
       61      2560       1.5
       62      2610       0.6
       63      2660       0.2
       64      2710       1.7
       65      2760       2.4
       66      2810       3.2
       67      2860       3.3
       68      2910       2.6
       69      2960       2.4
       70      3010       2.1
       71      3060       2.5
       72      3110       2.3
       73      3160       2.1
       74      3210       2.3
       75      3260       1.5
       76      3310       1.4
       77      3360       1.9
       78      3410       1.1
       79      3460       1.7
       80      3510       1.9
       81      3560       1.5
       82      3610       2.1
       83      3660       0.8
       84      3710       0.7
       85      3760       0.8
       86      3810       0.0
       87      3860      -0.2
       88      3910       0.4
       89      3960      -0.6
       90      4010       0.6
       91      4060       0.2
       92      4110       0.2
       93      4160       0.2
       94      4210      -0.3
       95      4260       0.0
       96      4310       0.4
       97      4360      -1.7
       98      4410      -0.1
       99      4460      -0.8
      100      4510      -1.6
      101      4560       0.3
      102      4610      -0.3
      103      4660      -0.1
      104      4710       0.4
      105      4760      -0.2
      106      4810      -0.3
      107      4860       0.8
      108      4910       0.5
      109      4960       1.6
      110      5010       1.4
      111      5060       0.7
      112      5110       1.4
      113      5160       0.7
      114      5210       0.6
      115      5260       1.6
      116      5310       0.8
      117      5360       1.1
      118      5410       1.1
      119      5460       0.1
      120      5510       1.2
      121      5560       1.2
      122      5610       0.9
