  section         X    mean y
        1      -440       3.7
        2      -390       3.4
        3      -340       2.5
        4      -290       3.7
        5      -240       2.6
        6      -190       2.1
        7      -140       1.8
        8       -90       0.2
        9       -40       0.7
       10        10       0.8
       11        60       1.7
       12       110       2.3
       13       160       2.3
       14       210       2.2
       15       260       2.0
       16       310       1.7
       17       360       1.8
       18       410       2.9
       19       460       3.2
       20       510       3.5
       21       560       2.9
       22       610       2.5
       23       660       2.1
       24       710       1.8
       25       760       1.8
       26       810       0.0
       27       860       1.8
       28       910       2.2
       29       960       2.8
       30      1010       3.2
       31      1060       2.1
       32      1110       2.4
       33      1160       1.4
       34      1210       1.8
       35      1260       2.4
       36      1310       1.5
       37      1360       1.9
       38      1410       0.9
       39      1460       0.7
       40      1510       0.3
       41      1560       0.2
       42      1610       0.6
       43      1660       2.1
       44      1710       1.8
       45      1760       1.8
       46      1810       1.4
       47      1860       0.6
       48      1910       1.9
       49      1960       1.6
       50      2010       1.9
       51      2060       2.5
       52      2110       2.8
       53      2160       3.4
       54      2210       2.6
       55      2260       2.8
       56      2310       1.9
       57      2360       1.0
       58      2410       2.3
       59      2460       1.6
       60      2510       1.8
       61      2560       0.3
       62      2610       1.0
       63      2660       1.3
       64      2710       1.7
       65      2760       1.9
       66      2810       2.7
       67      2860       2.4
       68      2910       2.5
       69      2960       2.8
       70      3010       1.7
       71      3060       2.5
       72      3110       2.3
       73      3160       1.9
       74      3210       2.9
       75      3260       2.0
       76      3310       2.6
       77      3360       1.8
       78      3410       2.6
       79      3460       2.0
       80      3510       1.9
       81      3560       2.8
       82      3610       2.2
       83      3660       2.0
       84      3710       1.4
       85      3760       0.8
       86      3810       0.5
       87      3860      -0.5
       88      3910       0.1
       89      3960       0.6
       90      4010       0.9
       91      4060       1.1
       92      4110       2.1
       93      4160       1.5
       94      4210       1.5
       95      4260       0.5
       96      4310      -0.2
       97      4360      -1.5
       98      4410      -1.4
       99      4460       0.5
      100      4510       0.7
      101      4560       1.2
      102      4610       1.1
      103      4660       0.5
      104      4710       0.4
      105      4760       0.4
      106      4810       0.6
      107      4860       0.5
      108      4910       1.4
      109      4960       0.5
      110      5010      -0.2
      111      5060       0.6
      112      5110      -0.1
      113      5160       0.4
      114      5210       0.8
      115      5260       1.1
      116      5310       1.3
      117      5360       1.4
      118      5410       0.8
      119      5460       0.5
      120      5510       1.1
      121      5560       0.7
      122      5610       1.7
      123      5660       1.5
      124      5710       1.4
      125      5760       1.2
      126      5810       0.9
      127      5860       0.3
      128      5910       0.5
      129      5960       0.2
      130      6010      -0.6
      131      6060       0.0
      132      6110      -0.1
      133      6160      -1.6
      134      6210      -0.7
      135      6260       0.3
      136      6310       0.0
      137      6360      -0.1
      138      6410       0.2
      139      6460      -0.8
      140      6510      -0.9
      141      6560      -1.2
      142      6610      -0.1
      143      6660       0.3
      144      6710      -0.3
      145      6760      -0.4
      146      6810      -0.5
      147      6860      -0.3
      148      6910      -1.0
      149      6960      -1.8
      150      7010      -0.3
      151      7060       0.0
      152      7110       0.2
      153      7160      -1.3
      154      7210      -1.6
      155      7260      -1.0
      156      7310      -1.2
      157      7360      -0.3
      158      7410      -1.6
      159      7460      -1.3
      160      7510      -1.1
      161      7560      -0.4
      162      7610      -0.4
      163      7660       0.1
      164      7710      -0.6
      165      7760      -1.2
      166      7810      -0.7
      167      7860      -1.7
      168      7910      -1.4
      169      7960      -1.0
      170      8010      -0.4
      171      8060      -1.0
      172      8110      -1.2
      173      8160      -4.1
      174      8210      -3.9
      175      8260      -2.5
      176      8310      -1.9
      177      8360       1.1
      178      8410       1.5
      179      8460       1.5
      180      8510       1.0
      181      8560       0.6
      182      8610      -0.2
      183      8660       0.0
      184      8710      -0.1
      185      8760      -1.0
      186      8810      -0.1
      187      8860      -0.9
      188      8910      -0.8
      189      8960      -0.4
      190      9010      -1.3
      191      9060      -1.4
      192      9110      -1.5
      193      9160      -1.1
      194      9210      -1.5
      195      9260      -0.3
      196      9310      -0.2
      197      9360      -0.1
      198      9410      -0.5
      199      9460      -1.1
      200      9510      -1.9
      201      9560      -1.7
      202      9610      -0.8
      203      9660      -1.2
      204      9710      -0.5
      205      9760      -0.4
      206      9810      -0.3
      207      9860      -0.5
      208      9910      -0.7
      209      9960      -0.8
      210     10010      -1.7
      211     10060      -1.2
      212     10110      -2.2
      213     10160      -2.3
      214     10210      -2.6
      215     10260      -1.0
      216     10310      -0.5
      217     10360      -0.8
      218     10410      -1.4
      219     10460      -1.9
      220     10510      -2.3
      221     10560      -2.8
      222     10610      -2.2
      223     10660      -1.7
      224     10710      -2.4
      225     10760      -0.7
      226     10810      -0.7
      227     10860      -0.7
      228     10910      -1.8
      229     10960      -1.6
      230     11010      -1.4
      231     11060      -0.7
      232     11110       0.0
      233     11160      -1.6
      234     11210      -1.2
      235     11260      -1.1
      236     11310      -0.9
      237     11360      -0.9
      238     11410      -1.7
      239     11460      -2.9
      240     11510      -4.1
      241     11560      -2.5
      242     11610      -0.9
      243     11660      -0.9
      244     11710      -1.2
      245     11760      -0.7
      246     11810      -1.5
      247     11860      -0.7
      248     11910      -1.6
      249     11960      -2.3
      250     12010      -1.9
      251     12060      -1.9
      252     12110      -1.3
      253     12160      -2.0
      254     12210      -1.6
      255     12260      -2.7
      256     12310      -2.9
      257     12360      -3.4
      258     12410      -4.7
      259     12460      -2.8
      260     12510      -2.0
      261     12560      -2.7
      262     12610      -3.1
      263     12660      -3.5
      264     12710      -3.9
      265     12760      -3.5
      266     12810      -3.2
      267     12860      -3.2
      268     12910      -2.1
      269     12960      -2.1
      270     13010      -2.1
      271     13060      -2.3
      272     13110      -2.2
      273     13160      -3.3
      274     13210      -2.5
      275     13260      -3.0
      276     13310      -3.3
      277     13360      -2.6
      278     13410      -2.8
