  section         X    mean y
        1      -440       2.2
        2      -390       2.0
        3      -340       2.8
        4      -290       2.7
        5      -240       3.4
        6      -190       3.1
        7      -140       3.6
        8       -90       3.6
        9       -40       3.9
       10        10       4.2
       11        60       3.8
       12       110       4.5
       13       160       3.6
       14       210       5.0
       15       260       4.8
       16       310       4.6
       17       360       4.4
       18       410       3.8
       19       460       4.4
       20       510       3.7
       21       560       4.6
       22       610       3.7
       23       660       2.7
       24       710       2.5
       25       760       2.1
       26       810       2.9
       27       860       2.1
       28       910       2.6
       29       960       2.7
       30      1010       2.8
       31      1060       3.7
       32      1110       4.2
       33      1160       3.7
       34      1210       1.5
       35      1260       1.5
       36      1310       1.4
       37      1360       1.2
       38      1410       1.2
       39      1460       1.3
       40      1510       1.6
       41      1560       0.4
       42      1610       0.7
       43      1660      -0.2
       44      1710       0.2
       45      1760       0.5
       46      1810       1.0
       47      1860       1.6
       48      1910       1.4
       49      1960       1.8
       50      2010       1.1
       51      2060       1.1
       52      2110       0.6
       53      2160       1.1
       54      2210       0.3
       55      2260       0.4
       56      2310       0.0
       57      2360      -0.4
       58      2410      -0.3
       59      2460      -1.0
       60      2510      -0.7
       61      2560      -0.7
       62      2610       0.4
       63      2660       0.3
       64      2710       0.6
       65      2760       0.7
       66      2810       0.9
       67      2860       0.6
       68      2910       0.4
       69      2960       0.2
       70      3010       0.0
       71      3060       0.9
       72      3110       0.2
       73      3160       1.1
       74      3210       0.2
       75      3260       1.9
       76      3310       2.0
       77      3360       2.5
       78      3410       2.5
       79      3460       2.9
       80      3510       3.1
       81      3560       3.0
       82      3610       3.5
       83      3660       2.9
       84      3710       3.8
       85      3760       2.5
       86      3810       3.0
       87      3860       2.0
       88      3910       2.6
       89      3960       1.8
       90      4010       2.0
       91      4060       1.4
       92      4110       1.3
       93      4160       1.0
       94      4210       0.9
       95      4260       0.7
       96      4310       0.2
       97      4360       0.7
       98      4410       0.4
       99      4460       1.6
      100      4510       0.6
      101      4560       1.0
      102      4610       0.5
      103      4660       1.3
      104      4710       0.7
      105      4760       1.1
      106      4810       0.5
      107      4860       1.0
      108      4910       0.4
      109      4960       0.2
      110      5010      -0.2
      111      5060      -0.1
      112      5110      -0.1
      113      5160      -0.1
      114      5210       0.2
      115      5260       0.0
      116      5310       0.1
      117      5360       0.1
      118      5410      -0.1
      119      5460      -0.2
      120      5510      -0.3
      121      5560      -0.9
      122      5610      -0.9
      123      5660      -0.7
      124      5710       0.3
      125      5760      -0.3
      126      5810       0.3
      127      5860      -0.1
      128      5910       0.4
      129      5960      -0.2
      130      6010       0.3
      131      6060       0.1
      132      6110       0.4
      133      6160       0.2
      134      6210       0.5
      135      6260       0.5
      136      6310       0.6
      137      6360       0.8
      138      6410       0.6
      139      6460       0.8
      140      6510       0.8
      141      6560       0.5
      142      6610       0.1
      143      6660       0.5
      144      6710       0.5
      145      6760       1.3
      146      6810       1.4
      147      6860       1.6
      148      6910       1.4
      149      6960       2.1
      150      7010       2.1
      151      7060       2.6
      152      7110       2.2
      153      7160       2.8
      154      7210       2.0
      155      7260       2.8
      156      7310       2.2
      157      7360       2.4
      158      7410       1.8
      159      7460       2.0
      160      7510       1.5
      161      7560       1.5
      162      7610       1.3
      163      7660       1.8
      164      7710       1.3
      165      7760       1.9
      166      7810       0.9
      167      7860       1.2
      168      7910      -0.6
      169      7960      -0.4
      170      8010      -0.4
      171      8060       0.2
      172      8110       0.1
      173      8160       0.5
      174      8210       0.0
      175      8260      -0.1
      176      8310      -0.1
      177      8360       0.2
      178      8410      -0.7
      179      8460      -0.9
      180      8510      -1.8
      181      8560      -0.8
      182      8610      -0.6
      183      8660      -0.2
      184      8710      -0.1
      185      8760      -0.3
      186      8810      -0.7
      187      8860      -0.8
      188      8910      -1.5
      189      8960      -2.0
      190      9010      -2.1
      191      9060      -2.4
      192      9110      -2.9
      193      9160      -3.1
      194      9210      -3.3
      195      9260      -3.2
      196      9310      -2.8
      197      9360      -2.7
      198      9410      -2.8
      199      9460      -2.6
      200      9510      -2.6
      201      9560      -2.1
      202      9610      -2.6
      203      9660      -2.2
      204      9710      -2.3
      205      9760      -2.2
      206      9810      -2.8
      207      9860      -2.2
      208      9910      -3.4
      209      9960      -2.6
      210     10010      -2.9
      211     10060      -2.4
      212     10110      -2.5
      213     10160      -1.6
      214     10210      -2.6
      215     10260      -1.5
      216     10310      -1.0
      217     10360      -0.3
      218     10410      -0.6
      219     10460      -0.1
      220     10510      -0.2
      221     10560       0.1
      222     10610      -0.5
      223     10660       0.0
      224     10710       0.6
      225     10760      -0.9
      226     10810      -1.5
      227     10860      -1.5
      228     10910      -0.5
      229     10960      -0.4
      230     11010       0.2
      231     11060      -0.7
      232     11110       0.4
      233     11160      -0.4
      234     11210       0.1
      235     11260      -0.7
      236     11310      -1.8
      237     11360      -1.3
      238     11410      -1.1
      239     11460      -1.1
      240     11510      -1.7
      241     11560      -0.7
      242     11610      -2.0
      243     11660      -1.9
      244     11710      -3.0
      245     11760      -2.8
      246     11810      -3.4
      247     11860      -2.9
      248     11910      -3.1
      249     11960      -3.3
      250     12010      -3.2
      251     12060      -3.5
      252     12110      -3.4
      253     12160      -4.1
      254     12210      -3.6
      255     12260      -3.7
      256     12310      -3.7
      257     12360      -3.7
      258     12410      -3.9
      259     12460      -4.1
      260     12510      -4.8
      261     12560      -4.3
      262     12610      -4.6
      263     12660      -4.7
      264     12710      -4.6
      265     12760      -4.7
      266     12810      -4.6
      267     12860      -5.1
      268     12910      -4.8
      269     12960      -4.9
      270     13010      -3.7
      271     13060      -4.4
      272     13110      -4.4
      273     13160      -4.4
      274     13210      -5.0
      275     13260      -4.6
      276     13310      -3.6
      277     13360      -4.6
      278     13410      -4.7
      279     13460      -4.5
