  section         X    mean y
        1      -440       0.2
        2      -390       0.6
        3      -340       1.2
        4      -290       1.0
        5      -240       1.3
        6      -190       2.0
        7      -140       1.3
        8       -90       2.3
        9       -40       1.7
       10        10       2.4
       11        60       2.2
       12       110       2.5
       13       160       3.0
       14       210       3.0
       15       260       3.6
       16       310       3.4
       17       360       4.0
       18       410       3.6
       19       460       3.9
       20       510       3.6
       21       560       4.1
       22       610       3.3
       23       660       3.7
       24       710       3.2
       25       760       3.5
       26       810       3.3
       27       860       3.1
       28       910       4.1
       29       960       3.4
       30      1010       3.9
       31      1060       3.9
       32      1110       3.8
       33      1160       4.2
       34      1210       3.0
       35      1260       3.8
       36      1310       3.2
       37      1360       3.7
       38      1410       3.9
       39      1460       3.8
       40      1510       3.9
       41      1560       2.7
       42      1610       2.1
       43      1660       1.2
       44      1710       1.7
       45      1760       1.1
       46      1810       1.1
       47      1860       1.4
       48      1910       1.3
       49      1960       1.7
       50      2010       1.4
       51      2060       1.8
       52      2110       1.5
       53      2160       1.8
       54      2210       0.9
       55      2260      -0.2
       56      2310       0.0
       57      2360      -0.6
       58      2410      -0.4
       59      2460      -1.0
       60      2510      -0.5
       61      2560      -0.6
       62      2610       0.3
       63      2660       0.6
       64      2710       1.1
       65      2760       1.3
       66      2810       1.4
       67      2860       1.8
       68      2910       1.0
       69      2960       0.9
       70      3010       0.7
       71      3060       1.4
       72      3110       0.9
       73      3160       1.4
       74      3210       1.0
       75      3260       2.0
       76      3310       1.9
       77      3360       2.3
       78      3410       1.8
       79      3460       2.2
       80      3510       1.9
       81      3560       1.9
       82      3610       1.9
       83      3660       1.6
       84      3710       1.8
       85      3760       1.6
       86      3810       1.5
       87      3860       0.7
       88      3910       0.0
       89      3960      -0.9
       90      4010      -0.3
       91      4060       0.0
       92      4110       0.6
       93      4160       0.9
       94      4210       1.9
       95      4260       1.1
       96      4310       1.8
       97      4360       1.3
       98      4410       1.5
       99      4460       0.6
      100      4510      -0.5
      101      4560      -0.7
      102      4610      -0.3
      103      4660      -0.2
      104      4710       0.2
      105      4760       0.1
      106      4810       0.1
      107      4860      -0.1
      108      4910      -0.3
      109      4960      -0.4
      110      5010      -0.9
      111      5060      -1.0
      112      5110      -0.6
      113      5160      -0.2
      114      5210      -0.3
      115      5260      -0.3
      116      5310      -0.2
      117      5360       0.1
      118      5410      -0.4
      119      5460       0.0
      120      5510       0.1
      121      5560       0.0
      122      5610       0.2
      123      5660       0.5
      124      5710       0.8
      125      5760       1.0
      126      5810       1.4
      127      5860       0.9
      128      5910       0.8
      129      5960       0.5
      130      6010       0.4
      131      6060       0.4
      132      6110       0.6
      133      6160       0.1
      134      6210       0.7
      135      6260       0.1
      136      6310       0.4
      137      6360       0.1
      138      6410       0.7
      139      6460       0.2
      140      6510       0.8
      141      6560       0.4
      142      6610       0.6
      143      6660       0.4
      144      6710       1.1
      145      6760       1.1
      146      6810       2.3
      147      6860       1.7
      148      6910       2.2
      149      6960       2.2
      150      7010       2.2
      151      7060       2.2
      152      7110       2.6
      153      7160       2.5
      154      7210       2.6
      155      7260       2.4
      156      7310       2.7
      157      7360       3.0
      158      7410       2.5
      159      7460       2.9
      160      7510       2.3
      161      7560       2.4
      162      7610       1.5
      163      7660       1.0
      164      7710       0.6
      165      7760       1.0
      166      7810       0.7
      167      7860       1.1
      168      7910       1.5
      169      7960       1.7
      170      8010       1.0
      171      8060       0.9
      172      8110       0.9
      173      8160       0.5
      174      8210       0.8
      175      8260      -0.1
      176      8310       0.1
      177      8360      -1.2
      178      8410      -0.7
      179      8460      -1.2
      180      8510      -1.3
      181      8560      -1.6
      182      8610      -1.4
      183      8660      -1.4
      184      8710      -1.3
      185      8760      -1.1
      186      8810      -1.3
      187      8860      -1.0
      188      8910      -1.3
      189      8960      -1.1
      190      9010      -1.5
      191      9060      -0.8
      192      9110      -1.6
      193      9160      -1.7
      194      9210      -1.3
      195      9260      -1.6
      196      9310      -1.7
      197      9360      -2.1
      198      9410      -1.9
      199      9460      -2.6
      200      9510      -2.3
      201      9560      -2.6
      202      9610      -2.2
      203      9660      -2.6
      204      9710      -2.2
      205      9760      -2.8
      206      9810      -2.9
      207      9860      -2.4
      208      9910      -3.1
      209      9960      -2.2
      210     10010      -3.2
      211     10060      -2.9
      212     10110      -3.3
      213     10160      -2.6
      214     10210      -2.6
      215     10260      -2.0
      216     10310      -1.7
      217     10360      -1.4
      218     10410      -1.3
      219     10460      -1.0
      220     10510      -0.5
      221     10560      -1.2
      222     10610      -0.5
      223     10660      -1.1
      224     10710      -1.4
      225     10760      -0.9
      226     10810      -0.5
      227     10860      -0.1
      228     10910      -0.4
      229     10960       0.2
      230     11010      -1.0
      231     11060      -0.2
      232     11110      -0.9
      233     11160      -1.1
      234     11210      -1.0
      235     11260      -0.8
      236     11310      -0.1
      237     11360      -0.2
      238     11410       0.2
      239     11460      -0.5
      240     11510      -0.6
      241     11560      -1.2
      242     11610      -1.4
      243     11660      -1.6
      244     11710      -1.5
      245     11760      -1.3
      246     11810      -2.9
      247     11860      -2.8
      248     11910      -3.6
      249     11960      -3.2
      250     12010      -4.1
      251     12060      -4.1
      252     12110      -3.9
      253     12160      -4.5
      254     12210      -3.7
      255     12260      -4.4
      256     12310      -3.8
      257     12360      -4.4
      258     12410      -4.6
      259     12460      -4.8
      260     12510      -4.8
      261     12560      -4.7
      262     12610      -5.1
      263     12660      -4.6
      264     12710      -5.0
      265     12760      -4.8
      266     12810      -5.0
      267     12860      -5.3
      268     12910      -5.3
      269     12960      -5.2
      270     13010      -4.1
      271     13060      -3.9
      272     13110      -3.8
      273     13160      -4.2
      274     13210      -3.9
      275     13260      -4.2
      276     13310      -3.9
      277     13360      -3.9
      278     13410      -4.0
      279     13460      -4.0
