3125.2000,2465.0000,4521.0000,6059.0000,5790.5000,6089.0000,6255.8000,3501.3000,3983.0000,6128.5000,7378.8000,6496.9000,9036.3000,8066.4000,7303.1000,7734.0000
707.2000,2417.5000,5099.2000,3855.8000,4765.9000,4648.9000,770.1000,2584.5000,4522.7000,5957.7000,4486.5000,8112.0000,6491.5000,5652.6000,6705.8000,0.0000
2244.8000,5599.9000,5281.4000,5584.3000,4694.3000,2545.6000,3763.4000,6137.6000,7215.3000,6342.0000,9163.9000,7937.4000,7163.3000,7798.4000,0.0000,0.0000
2625.2000,3428.6000,3818.9000,3979.9000,1736.7000,2926.4000,4124.8000,5823.6000,4951.7000,8309.6000,7043.8000,6410.7000,6625.2000,0.0000,0.0000,0.0000
1123.8000,2050.1000,1800.5000,-137.8000,407.6000,2390.2000,3144.8000,2602.1000,6119.5000,4437.8000,3951.3000,4425.3000,0.0000,0.0000,0.0000,0.0000
1063.0000,1352.2000,-789.9000,-136.6000,1075.5000,2676.3000,2031.4000,5107.8000,3454.5000,3085.1000,4226.9000,0.0000,0.0000,0.0000,0.0000,0.0000
-183.4000,-1648.0000,-1111.0000,247.6000,1603.4000,899.0000,4345.1000,3006.8000,1908.1000,2990.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-1543.8000,-1319.7000,1068.6000,1408.9000,839.8000,3893.2000,2999.4000,2006.9000,3315.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1376.7000,2701.0000,3565.0000,2977.7000,6271.1000,5366.9000,4575.3000,6088.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1039.0000,2596.9000,2340.1000,5247.9000,4611.3000,3533.6000,4580.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1536.3000,305.2000,3207.8000,2907.9000,1759.4000,3301.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-30.5000,1548.7000,2133.8000,829.9000,2046.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1912.2000,2598.5000,2149.7000,2974.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
617.4000,-654.3000,564.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16.3000,1365.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
681.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
