0.1990,0.2527,0.2868,0.2941,0.3126,0.3323,0.3432,0.3465,0.3422,0.3657,0.3694,0.3755,0.3743,0.3746,0.3836,0.3939
0.1877,0.2353,0.2836,0.2923,0.3072,0.3251,0.3234,0.3353,0.3481,0.3550,0.3545,0.3716,0.3675,0.3737,0.3766,0.0000
0.1819,0.2428,0.2677,0.2903,0.2997,0.3182,0.3175,0.3502,0.3496,0.3508,0.3762,0.3770,0.3878,0.3837,0.0000,0.0000
0.1703,0.2204,0.2674,0.2916,0.3017,0.3058,0.3210,0.3350,0.3394,0.3715,0.3632,0.3738,0.3703,0.0000,0.0000,0.0000
0.1539,0.2183,0.2450,0.2706,0.2711,0.2973,0.3073,0.3139,0.3442,0.3474,0.3564,0.3588,0.0000,0.0000,0.0000,0.0000
0.1591,0.2108,0.2424,0.2476,0.2681,0.2737,0.2884,0.3210,0.3218,0.3456,0.3483,0.0000,0.0000,0.0000,0.0000,0.0000
0.1385,0.1817,0.1947,0.2369,0.2453,0.2701,0.2929,0.3016,0.3111,0.3208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1213,0.1293,0.2048,0.2200,0.2497,0.2787,0.2868,0.2908,0.3059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0658,0.1561,0.2117,0.2418,0.2800,0.2793,0.2897,0.3102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1530,0.2080,0.2500,0.2816,0.2883,0.3029,0.3129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1601,0.2020,0.2489,0.2500,0.2606,0.2816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1222,0.1882,0.2053,0.2309,0.2593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1412,0.1818,0.2153,0.2499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1215,0.1803,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1379,0.1904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
