  section         X    mean y
        1      -440       0.1
        2      -390       0.4
        3      -340       0.6
        4      -290       0.6
        5      -240       1.0
        6      -190       0.3
        7      -140       0.6
        8       -90       0.0
        9       -40       0.3
       10        10       0.8
       11        60       1.4
       12       110       1.9
       13       160       1.2
       14       210       1.6
       15       260       0.9
       16       310       0.3
       17       360       0.2
       18       410      -0.2
       19       460      -0.4
       20       510      -0.8
       21       560      -0.5
       22       610      -0.4
       23       660       0.1
       24       710       0.0
       25       760      -0.1
       26       810       0.1
       27       860       0.0
       28       910       0.1
       29       960       0.0
       30      1010       0.4
       31      1060       0.1
       32      1110       0.4
       33      1160       0.7
       34      1210       0.5
       35      1260       1.4
       36      1310       1.1
       37      1360       2.1
       38      1410       1.0
       39      1460       1.5
       40      1510       1.2
       41      1560       0.3
       42      1610       1.3
       43      1660       1.2
       44      1710       1.2
       45      1760       0.3
       46      1810       0.7
       47      1860      -0.5
       48      1910      -0.1
       49      1960      -0.3
       50      2010      -0.1
       51      2060       0.1
       52      2110      -0.8
       53      2160      -0.9
       54      2210      -2.3
       55      2260      -1.8
       56      2310      -1.5
       57      2360      -0.8
       58      2410      -0.9
       59      2460      -0.9
       60      2510      -0.3
       61      2560      -0.2
       62      2610       0.1
       63      2660      -0.4
       64      2710      -0.1
       65      2760      -0.6
       66      2810       0.1
       67      2860       0.2
       68      2910      -0.3
       69      2960      -0.3
       70      3010      -0.3
       71      3060       0.0
       72      3110      -0.2
       73      3160      -0.1
       74      3210      -0.7
       75      3260      -0.3
       76      3310      -0.6
       77      3360      -0.7
       78      3410      -0.2
       79      3460      -0.8
       80      3510      -0.5
       81      3560      -0.8
       82      3610      -0.5
       83      3660      -1.0
       84      3710      -0.9
       85      3760      -1.0
       86      3810      -1.3
       87      3860      -1.6
       88      3910      -1.9
       89      3960      -1.1
       90      4010      -1.9
       91      4060      -1.4
       92      4110      -1.5
       93      4160      -1.0
       94      4210      -0.4
       95      4260      -0.5
       96      4310      -0.3
       97      4360      -1.1
       98      4410      -0.7
       99      4460      -1.6
      100      4510      -1.2
      101      4560      -1.6
      102      4610      -1.0
      103      4660      -1.3
      104      4710      -0.8
      105      4760      -1.1
      106      4810      -1.5
      107      4860      -1.4
      108      4910      -2.4
      109      4960      -1.8
      110      5010      -1.6
      111      5060      -0.4
      112      5110      -0.4
      113      5160      -0.1
      114      5210      -0.8
      115      5260      -1.0
      116      5310      -0.9
      117      5360      -0.6
      118      5410      -0.2
      119      5460      -0.8
      120      5510       0.4
      121      5560      -0.1
      122      5610       0.3
      123      5660      -0.4
      124      5710       0.0
      125      5760       0.1
      126      5810      -0.1
      127      5860      -0.2
      128      5910      -0.4
      129      5960       0.4
      130      6010       0.6
      131      6060       1.5
      132      6110       1.2
      133      6160       1.0
      134      6210       1.0
      135      6260       0.6
      136      6310       0.9
      137      6360      -0.1
      138      6410       0.6
      139      6460       0.2
      140      6510       0.7
      141      6560      -0.5
      142      6610      -0.3
      143      6660      -0.4
      144      6710       0.5
      145      6760       0.7
      146      6810       0.6
      147      6860       0.3
      148      6910       0.3
      149      6960       1.1
      150      7010       0.9
      151      7060       1.1
      152      7110       0.8
      153      7160       1.1
      154      7210       0.7
      155      7260       0.8
      156      7310       0.6
      157      7360       0.4
      158      7410       0.3
      159      7460       0.0
      160      7510       0.4
      161      7560      -0.3
      162      7610       0.3
      163      7660       0.2
      164      7710      -0.4
      165      7760      -0.2
      166      7810      -0.1
      167      7860       0.2
      168      7910      -0.1
      169      7960       0.7
      170      8010       0.3
      171      8060       1.2
      172      8110       0.8
      173      8160       0.6
      174      8210       0.4
      175      8260       0.3
      176      8310       0.3
      177      8360       0.2
      178      8410       0.9
      179      8460       0.3
      180      8510       0.3
      181      8560      -0.7
      182      8610      -0.5
      183      8660      -0.7
      184      8710      -0.3
      185      8760       0.0
      186      8810      -0.1
      187      8860       0.7
      188      8910       0.1
      189      8960       0.6
      190      9010      -0.5
      191      9060       0.0
      192      9110      -0.5
      193      9160      -0.1
      194      9210      -0.1
      195      9260       0.2
      196      9310       0.6
      197      9360      -0.1
      198      9410       0.5
      199      9460       0.8
      200      9510       1.7
      201      9560       1.6
      202      9610       1.6
      203      9660       1.6
      204      9710       1.9
      205      9760       1.8
      206      9810       1.8
      207      9860       2.1
      208      9910       1.5
      209      9960       1.7
      210     10010       1.2
      211     10060       1.6
      212     10110       0.9
      213     10160       1.0
      214     10210       1.2
      215     10260       0.0
      216     10310       0.3
      217     10360      -0.2
      218     10410       0.4
      219     10460      -0.2
      220     10510       0.4
      221     10560       0.0
      222     10610       0.5
      223     10660       0.3
      224     10710       0.4
      225     10760       0.3
      226     10810       0.1
      227     10860       0.0
      228     10910      -0.4
      229     10960      -0.3
      230     11010      -1.1
      231     11060      -0.1
      232     11110       0.1
      233     11160       0.2
      234     11210      -0.3
      235     11260      -0.2
      236     11310       0.3
      237     11360       0.2
      238     11410       0.1
      239     11460      -0.6
      240     11510      -0.1
      241     11560      -0.8
      242     11610      -0.9
      243     11660      -1.3
      244     11710      -0.7
      245     11760      -0.4
      246     11810      -0.7
      247     11860       0.2
      248     11910       0.1
      249     11960       0.0
      250     12010      -0.6
      251     12060      -0.8
      252     12110      -1.3
      253     12160      -1.2
      254     12210      -2.2
      255     12260      -1.7
      256     12310      -1.4
      257     12360      -1.8
      258     12410      -1.3
      259     12460      -1.7
      260     12510      -0.8
      261     12560      -1.3
      262     12610      -0.3
      263     12660      -0.3
      264     12710       0.4
      265     12760       0.2
      266     12810       0.7
      267     12860       1.1
      268     12910       0.8
      269     12960       1.7
      270     13010       0.7
      271     13060      -0.2
      272     13110       0.3
      273     13160       0.9
      274     13210       0.7
      275     13260       0.4
      276     13310       0.0
      277     13360       0.0
      278     13410       0.2
