  section         X    mean y
        1      -440      -0.7
        2      -390      -0.6
        3      -340      -1.1
        4      -290      -1.8
        5      -240      -1.0
        6      -190      -1.0
        7      -140       0.1
        8       -90       0.2
        9       -40       1.1
       10        10       1.3
       11        60       1.6
       12       110       2.2
       13       160       2.2
       14       210       2.7
       15       260       2.4
       16       310       3.0
       17       360       2.0
       18       410       2.6
       19       460       1.8
       20       510       2.1
       21       560       1.5
       22       610       1.3
       23       660       1.4
       24       710       1.3
       25       760       1.4
       26       810       0.6
       27       860       0.8
       28       910       0.5
       29       960       0.7
       30      1010       1.7
       31      1060       1.1
       32      1110       2.0
       33      1160       2.2
       34      1210       2.1
       35      1260       2.0
       36      1310       1.3
       37      1360       1.6
       38      1410       1.8
       39      1460       1.4
       40      1510       1.6
       41      1560       1.4
       42      1610       1.1
       43      1660       1.3
       44      1710       0.7
       45      1760       0.8
       46      1810       1.6
       47      1860       0.8
       48      1910       1.2
       49      1960       1.2
       50      2010       0.5
       51      2060       0.6
       52      2110       0.5
       53      2160       0.0
       54      2210       0.4
       55      2260       0.5
       56      2310       0.1
       57      2360       0.9
       58      2410       0.8
       59      2460       0.7
       60      2510       1.5
       61      2560       0.7
       62      2610       0.6
       63      2660       1.0
       64      2710       0.7
       65      2760       0.5
       66      2810       0.9
       67      2860       0.5
       68      2910       0.4
       69      2960       0.9
       70      3010       0.0
       71      3060       0.0
       72      3110      -0.4
       73      3160      -1.2
       74      3210      -1.1
       75      3260      -0.8
       76      3310      -1.1
       77      3360      -0.1
       78      3410      -0.6
       79      3460      -0.5
       80      3510       0.3
       81      3560       0.6
       82      3610       0.2
       83      3660       0.7
       84      3710       1.3
       85      3760       0.5
       86      3810       1.1
       87      3860       0.4
       88      3910       0.0
       89      3960       0.0
       90      4010      -0.8
       91      4060      -0.6
       92      4110      -1.0
       93      4160      -1.3
       94      4210      -1.4
       95      4260      -1.4
       96      4310      -1.5
       97      4360      -0.7
       98      4410      -0.9
       99      4460      -1.1
      100      4510      -0.6
      101      4560      -1.0
      102      4610      -0.9
      103      4660      -0.6
      104      4710      -1.1
      105      4760      -0.7
      106      4810      -0.4
      107      4860      -1.0
      108      4910      -1.5
      109      4960      -0.7
      110      5010       0.1
      111      5060       0.9
      112      5110       0.2
      113      5160      -0.1
      114      5210      -0.1
      115      5260      -0.5
      116      5310       0.4
      117      5360       0.7
      118      5410       0.4
      119      5460       1.6
      120      5510       0.6
      121      5560       0.4
      122      5610       0.9
      123      5660       0.4
      124      5710       0.7
      125      5760       0.8
      126      5810       0.8
      127      5860       1.3
      128      5910       0.6
      129      5960       0.3
      130      6010       0.3
      131      6060      -0.2
      132      6110       0.3
      133      6160      -0.1
      134      6210       0.1
      135      6260       0.2
      136      6310       0.2
      137      6360       0.5
      138      6410       0.2
      139      6460       0.3
      140      6510       0.9
      141      6560       0.4
      142      6610       0.4
      143      6660       0.2
      144      6710      -0.3
      145      6760       0.2
      146      6810       0.1
      147      6860       0.8
      148      6910       0.5
      149      6960       0.3
      150      7010       0.9
      151      7060      -0.1
      152      7110       0.2
      153      7160      -0.1
      154      7210       0.5
      155      7260       0.8
      156      7310       0.2
      157      7360       0.4
      158      7410      -0.1
      159      7460      -0.4
      160      7510      -1.0
      161      7560      -1.2
      162      7610      -0.2
      163      7660      -0.7
      164      7710       0.2
      165      7760       0.3
      166      7810       0.3
      167      7860       0.8
      168      7910       0.0
      169      7960       0.8
      170      8010       0.1
      171      8060       0.4
      172      8110      -0.1
      173      8160       0.1
      174      8210       0.3
      175      8260      -0.5
      176      8310       0.0
      177      8360      -0.7
      178      8410      -0.4
      179      8460      -0.3
      180      8510      -0.2
      181      8560       0.0
      182      8610      -0.9
      183      8660      -0.1
      184      8710      -0.6
      185      8760      -0.3
      186      8810      -0.2
      187      8860       0.1
      188      8910       0.2
      189      8960      -0.3
      190      9010       0.2
      191      9060      -0.4
      192      9110       0.4
      193      9160       0.0
      194      9210       0.7
      195      9260       0.5
      196      9310       0.2
      197      9360       0.5
      198      9410       0.7
      199      9460       1.4
      200      9510       0.9
      201      9560       1.6
      202      9610       0.2
      203      9660       0.2
      204      9710       0.4
      205      9760       0.4
      206      9810       1.1
      207      9860       0.7
      208      9910       0.6
      209      9960       0.5
      210     10010      -0.3
      211     10060      -0.3
      212     10110       0.2
      213     10160      -0.2
      214     10210      -0.1
      215     10260       0.6
      216     10310      -0.1
      217     10360       0.3
      218     10410      -0.1
      219     10460       0.2
      220     10510      -0.4
      221     10560       0.3
      222     10610      -0.3
      223     10660       0.0
      224     10710      -0.4
      225     10760      -0.4
      226     10810      -0.5
      227     10860      -1.1
      228     10910      -0.8
      229     10960      -1.1
      230     11010      -0.4
      231     11060      -0.9
      232     11110      -0.5
      233     11160      -0.9
      234     11210      -0.6
      235     11260      -0.7
      236     11310      -1.1
      237     11360      -1.4
      238     11410      -1.0
      239     11460      -1.3
      240     11510      -1.7
      241     11560      -1.3
      242     11610      -1.4
      243     11660      -1.0
      244     11710      -1.8
      245     11760      -1.5
      246     11810      -1.5
      247     11860      -1.9
      248     11910      -1.3
      249     11960      -1.9
      250     12010      -1.4
      251     12060      -2.2
      252     12110      -1.7
      253     12160      -1.5
      254     12210       0.0
      255     12260      -0.1
      256     12310       0.0
      257     12360      -0.5
      258     12410      -0.5
      259     12460      -0.9
      260     12510      -0.8
      261     12560      -1.2
      262     12610      -1.5
      263     12660      -1.3
      264     12710      -1.5
      265     12760      -0.8
      266     12810      -1.7
      267     12860      -1.2
      268     12910      -1.2
      269     12960      -1.3
      270     13010      -1.5
      271     13060      -2.1
      272     13110      -2.0
      273     13160      -2.7
      274     13210      -2.4
      275     13260      -2.8
      276     13310      -2.7
      277     13360      -3.0
      278     13410      -2.7
      279     13460      -3.7
