  section         X    mean y
        1      -440       0.9
        2      -390       2.4
        3      -340       1.4
        4      -290       1.0
        5      -240       1.2
        6      -190       1.0
        7      -140       1.1
        8       -90       1.6
        9       -40       0.7
       10        10       1.5
       11        60       1.1
       12       110       1.8
       13       160       1.8
       14       210       1.6
       15       260       1.5
       16       310       1.7
       17       360       1.2
       18       410       2.0
       19       460       1.1
       20       510       1.9
       21       560       0.8
       22       610       1.7
       23       660       1.7
       24       710       0.9
       25       760       0.8
       26       810       1.8
       27       860       2.5
       28       910       2.5
       29       960       2.5
       30      1010       2.6
       31      1060       3.2
       32      1110       2.5
       33      1160       3.5
       34      1210       2.7
       35      1260       3.9
       36      1310       3.0
       37      1360       3.1
       38      1410       3.0
       39      1460       3.0
       40      1510       3.2
       41      1560       2.6
       42      1610       2.6
       43      1660       2.8
       44      1710       3.5
       45      1760       3.3
       46      1810       3.0
       47      1860       2.2
       48      1910       3.2
       49      1960       2.3
       50      2010       2.3
       51      2060       0.9
       52      2110       0.6
       53      2160       0.8
       54      2210       0.5
       55      2260       1.1
       56      2310       0.0
       57      2360       0.6
       58      2410       0.8
       59      2460       1.0
       60      2510       1.3
       61      2560       0.4
       62      2610       0.5
       63      2660       0.0
       64      2710       0.0
       65      2760       0.2
       66      2810       0.4
       67      2860       0.5
       68      2910       0.6
       69      2960      -0.1
       70      3010      -0.1
       71      3060       0.0
       72      3110      -0.1
       73      3160       0.2
       74      3210      -0.6
       75      3260       0.5
       76      3310       0.0
       77      3360       1.1
       78      3410       0.7
       79      3460       0.5
       80      3510       0.9
       81      3560       0.6
       82      3610       1.9
       83      3660       1.8
       84      3710       1.8
       85      3760       1.5
       86      3810       1.6
       87      3860       1.9
       88      3910       1.1
       89      3960       1.4
       90      4010       1.3
       91      4060       0.9
       92      4110       1.3
       93      4160       1.1
       94      4210       0.9
       95      4260       1.9
       96      4310       1.8
       97      4360       1.5
       98      4410       0.5
       99      4460       0.6
      100      4510       1.1
      101      4560       0.2
      102      4610       0.9
      103      4660       0.7
      104      4710       0.6
      105      4760       0.5
      106      4810      -0.5
      107      4860       0.1
      108      4910      -0.9
      109      4960       0.4
      110      5010       0.0
      111      5060      -0.2
      112      5110      -0.1
      113      5160      -0.7
      114      5210       0.1
      115      5260      -0.2
      116      5310       0.2
      117      5360      -0.3
      118      5410      -0.4
      119      5460      -0.3
      120      5510      -0.6
      121      5560      -0.3
      122      5610      -0.2
      123      5660      -0.3
      124      5710      -0.5
      125      5760      -0.5
      126      5810      -0.9
      127      5860      -1.1
      128      5910      -0.9
      129      5960      -0.9
      130      6010      -0.7
      131      6060      -1.2
      132      6110      -0.4
      133      6160      -0.6
      134      6210       0.0
      135      6260       0.2
      136      6310      -0.1
      137      6360       1.1
      138      6410       0.1
      139      6460       0.8
      140      6510       0.6
      141      6560      -0.5
      142      6610       0.4
      143      6660      -0.4
      144      6710       0.0
      145      6760       0.0
      146      6810       0.0
      147      6860       0.1
      148      6910      -1.1
      149      6960      -0.6
      150      7010      -1.5
      151      7060      -1.8
      152      7110      -1.9
      153      7160      -3.2
      154      7210      -2.8
      155      7260      -2.8
      156      7310      -2.1
      157      7360      -1.1
      158      7410      -1.9
      159      7460      -0.8
      160      7510      -0.6
      161      7560      -0.1
      162      7610       0.0
      163      7660       0.8
      164      7710       1.4
      165      7760       1.2
      166      7810       1.7
      167      7860       1.3
      168      7910       0.0
      169      7960       0.2
      170      8010      -0.3
      171      8060      -0.3
      172      8110      -0.4
      173      8160      -1.0
      174      8210       0.1
      175      8260      -0.8
      176      8310      -0.4
      177      8360      -0.3
      178      8410      -0.3
      179      8460       1.1
      180      8510      -0.1
      181      8560       0.6
      182      8610       0.5
      183      8660      -0.4
      184      8710       0.6
      185      8760      -0.4
      186      8810       0.9
      187      8860       1.1
      188      8910       0.2
      189      8960       0.7
      190      9010      -0.4
      191      9060       0.0
      192      9110       1.0
      193      9160       0.7
      194      9210       1.1
      195      9260      -0.2
      196      9310       0.2
      197      9360       0.3
      198      9410      -0.7
      199      9460      -0.3
      200      9510      -0.8
      201      9560      -0.8
      202      9610       0.1
      203      9660      -0.2
      204      9710       1.0
      205      9760       0.2
      206      9810       0.0
      207      9860       0.0
      208      9910      -1.2
      209      9960      -0.3
      210     10010      -0.9
      211     10060      -0.1
      212     10110       0.6
      213     10160       0.4
      214     10210       1.9
      215     10260       1.2
      216     10310       1.7
      217     10360       2.4
      218     10410       1.4
      219     10460       2.1
      220     10510       1.6
      221     10560       0.6
      222     10610       1.7
      223     10660       1.0
      224     10710       1.8
      225     10760       1.6
      226     10810       0.6
      227     10860       1.0
      228     10910      -0.7
      229     10960      -0.3
      230     11010      -0.4
      231     11060      -0.4
      232     11110       0.3
      233     11160      -1.2
      234     11210      -1.2
      235     11260      -1.0
      236     11310      -1.6
      237     11360      -0.9
      238     11410      -1.5
      239     11460      -1.3
      240     11510      -1.5
      241     11560      -2.8
      242     11610       0.5
      243     11660      -1.8
      244     11710      -1.8
      245     11760      -1.9
      246     11810      -2.7
      247     11860      -1.9
      248     11910      -3.0
      249     11960      -3.4
      250     12010      -2.8
      251     12060      -3.5
      252     12110      -3.3
      253     12160      -3.3
      254     12210      -4.3
      255     12260      -5.2
      256     12310      -4.8
      257     12360      -4.0
      258     12410      -3.8
      259     12460      -4.9
      260     12510      -4.1
      261     12560      -5.5
      262     12610      -5.0
      263     12660      -4.4
      264     12710      -4.7
      265     12760      -3.7
      266     12810      -4.2
      267     12860      -4.4
      268     12910      -4.0
      269     12960      -4.3
      270     13010      -3.0
      271     13060      -3.3
      272     13110      -2.8
      273     13160      -2.5
      274     13210      -3.8
      275     13260      -2.6
      276     13310      -3.2
      277     13360      -4.3
      278     13410      -3.7
