-38385.000,-30099.200,-46978.500,-39967.900,-40074.800,-35981.100,-29241.800,-41407.200,-35289.000,-37491.611,5257.547
-46519.800,-55019.300,-62741.600,-57883.600,-54730.100,-43838.500,-47595.600,-47994.400,0.000,-52040.363,6109.844
-61739.800,-68129.200,-71450.300,-64131.000,-56798.600,-54270.500,-51549.000,0.000,0.000,-61152.629,6787.394
-67589.300,-72944.400,-75286.400,-58141.000,-61351.500,-57634.100,0.000,0.000,0.000,-65491.117,6937.756
-75265.600,-75109.800,-68243.600,-62283.800,-62748.500,0.000,0.000,0.000,0.000,-68730.260,5674.228
-80468.800,-71221.300,-73779.600,-66597.400,0.000,0.000,0.000,0.000,0.000,-73016.775,5013.648
-75446.300,-75838.200,-79967.900,0.000,0.000,0.000,0.000,0.000,0.000,-77084.133,2045.398
-78648.500,-81038.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-79843.300,1194.800
-80442.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-80442.200,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
