0.232,0.190,0.259,0.246,0.264,0.221,0.181,0.221,0.219,0.083,0.333,0.226,0.027
0.251,0.283,0.312,0.308,0.285,0.238,0.255,0.260,0.000,0.117,0.375,0.274,0.026
0.326,0.333,0.339,0.333,0.295,0.272,0.284,0.000,0.000,0.192,0.425,0.312,0.025
0.347,0.345,0.351,0.313,0.318,0.303,0.000,0.000,0.000,0.208,0.425,0.329,0.019
0.363,0.369,0.353,0.337,0.342,0.000,0.000,0.000,0.000,0.250,0.450,0.353,0.012
0.378,0.366,0.363,0.350,0.000,0.000,0.000,0.000,0.000,0.244,0.475,0.364,0.010
0.378,0.385,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.258,0.475,0.382,0.003
0.399,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.481,0.400,0.001
0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.475,0.390,0.000
