# tot_vol, sum_vol, dep_vol, sco_vol, morph_act_area, morph_act_area_dep, morph_act_area_sco, act_width_mean, act_width_mean_dep, act_width_mean_sco, act_thickness, act_thickness_dep, act_thickness_sco, bri
-1.856777777777778056e+02 1.042383666666666686e+05 5.202634444444444671e+04 -5.221202222222222190e+04 3.367133333333333576e+04 1.696477777777777737e+04 1.670655555555555475e+04 1.211199040767385924e+02 6.102438049560352340e+01 6.009552358113509030e+01 6.192940555160199700e+00 3.067510313319705695e+00 3.125430241840492673e+00 4.547853777879695691e+00
2.536363061453578666e+03 7.385497149143039678e+03 3.196661879423287246e+03 4.502300044243505909e+03 4.940085469346097113e+01 4.193335394217240832e+02 4.254725767664079399e+02 1.777009161635278445e-01 1.508394026696847412e+00 1.530476894843192603e+00 4.347399165253716946e-01 1.859764865614190743e-01 2.605830789900282496e-01 2.799491065301326076e-01
-2.123222222222228197e+02 9.308161111111112405e+04 4.643464444444444234e+04 -4.664696666666666715e+04 3.303800000000000000e+04 1.664811111111110949e+04 1.638988888888889051e+04 1.188417266187050529e+02 5.988529176658672526e+01 5.895643485211829926e+01 5.636459572292469744e+00 2.790207960537110843e+00 2.846251611755358013e+00 4.216452084651667320e+00
2.371897439125139954e+03 7.601743283753985452e+03 3.368475289804674503e+03 4.512158400243602955e+03 6.317524128257138472e+01 4.996915591852514922e+02 4.971660675925420492e+02 2.272490693617685575e-01 1.797451651745507695e+00 1.788367149613461216e+00 4.518564639393869431e-01 1.989432690731335329e-01 2.642084004091057037e-01 2.877246202710057044e-01
-3.022999999999998977e+02 8.111098888888889633e+04 4.040434444444443943e+04 -4.070664444444444234e+04 1.804944444444444525e+04 9.129666666666666060e+03 8.919777777777777374e+03 6.492605915267786543e+01 3.284052757793764954e+01 3.208553157474020878e+01 8.977829844080337907e+00 4.422983899223358328e+00 4.554845944856976914e+00 4.161659226209721396e+00
1.905247436832170706e+03 8.650238441985857207e+03 3.945050398808082264e+03 4.864655568511189813e+03 1.381197959189462381e+03 7.808471183414984580e+02 7.246663259394748593e+02 4.968337982695907762e+00 2.808802583962225263e+00 2.606713402659980972e+00 3.676599480906789785e-01 1.375954391585513525e-01 2.906660144188841777e-01 2.964478483337770198e-01
-1.144666666666666686e+02 8.298946666666665988e+04 4.143750000000000000e+04 -4.155196666666666715e+04 1.911866666666666788e+04 9.702222222222222626e+03 9.416444444444445253e+03 6.877218225419665032e+01 3.490007993605116354e+01 3.387210231814547257e+01 8.674225607209674394e+00 4.269383713263505520e+00 4.404841893946170650e+00 4.178467390989210273e+00
1.909424570096679190e+03 8.861012884290123111e+03 4.104897972206156737e+03 4.922554052521922131e+03 1.518857245870504357e+03 8.732611646743458778e+02 7.734083456595245707e+02 5.463515272915482335e+00 3.141227211058798652e+00 2.782044408847209827e+00 3.479285657163235235e-01 1.284806289746915908e-01 2.780386707255418366e-01 2.970058982531306735e-01
-2.881111111111140843e+01 8.075574444444444089e+04 4.036346666666666715e+04 -4.039227777777778101e+04 1.803288888888889051e+04 9.182444444444445253e+03 8.850444444444445253e+03 6.486650679456435853e+01 3.303037569944044805e+01 3.183613109512390338e+01 8.952255573887194728e+00 4.396176187708913830e+00 4.556079386178280899e+00 4.154867951461091558e+00
1.914358136379132930e+03 9.051266673309210091e+03 4.197100773152818874e+03 5.017912198598088253e+03 1.606400423614129295e+03 9.158085815413019191e+02 8.084521714858874475e+02 5.778418789978881698e+00 3.294275473170150459e+00 2.908101336280170646e+00 3.414308955744413954e-01 1.295030696616980281e-01 2.855613403609537637e-01 3.008302186411352386e-01
3.514222222222225582e+02 7.565102222222223645e+04 3.800122222222221899e+04 -3.764980000000000291e+04 1.595466666666666606e+04 8.218000000000000000e+03 7.736666666666666970e+03 5.739088729016787482e+01 2.956115107913669604e+01 2.782973621103117523e+01 9.497496203196064357e+00 4.635557658068810483e+00 4.861938545127253875e+00 4.096851026359344949e+00
1.692936068083282407e+03 9.872616994808053278e+03 4.732632149185710659e+03 5.269676685422824448e+03 1.940893436882440938e+03 1.115817985953702873e+03 9.097411109150168613e+02 6.981631067922449141e+00 4.013733762423392193e+00 3.272450039262649657e+00 3.446478842837802370e-01 1.532766954418879890e-01 3.122057203912688150e-01 3.147849453401457831e-01
7.952888888888888914e+02 7.577851111111111823e+04 3.828689999999999418e+04 -3.749161111111110949e+04 1.589800000000000000e+04 8.358222222222222626e+03 7.539777777777777374e+03 5.718705035971223083e+01 3.006554756195043865e+01 2.712150279776179573e+01 9.559398456766258434e+00 4.591799866713262901e+00 4.967598590052997309e+00 4.097633681556183127e+00
1.681862370802375381e+03 9.902782446413115395e+03 4.775466797427591700e+03 5.257546716323213332e+03 1.937443275155286756e+03 1.133676984935673545e+03 8.844992026599983319e+02 6.969220414227650373e+00 4.077974765955659997e+00 3.181651808129490888e+00 3.509142838244055373e-01 1.494008063489435101e-01 3.191443827789327559e-01 3.149804459520465505e-01
