38434.900,30727.900,45871.100,41944.200,39916.100,40675.200,31030.500,40819.600,35162.600,38286.900,4775.467
46611.200,54079.100,62118.600,57191.900,58293.500,50963.000,48155.800,46154.100,0.000,52945.900,5536.039
59311.000,67385.700,68143.600,67726.800,62726.100,59245.500,51005.100,0.000,0.000,62220.543,5799.488
65789.800,70248.100,76525.400,64687.500,64640.500,61844.500,0.000,0.000,0.000,67289.300,4825.970
71124.600,77298.400,71732.700,65690.000,64659.700,0.000,0.000,0.000,0.000,70101.080,4573.345
81266.000,75064.600,74957.900,68305.400,0.000,0.000,0.000,0.000,0.000,74898.475,4583.807
78340.600,77196.800,79760.400,0.000,0.000,0.000,0.000,0.000,0.000,78432.600,1048.605
78781.200,81420.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80100.750,1319.550
79241.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79241.600,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
