7731.000,6338.000,8630.000,8221.000,8802.000,7383.000,6051.000,7383.000,7319.000,7539.778,884.499
8372.000,9434.000,10414.000,10282.000,9506.000,7933.000,8517.000,8666.000,0.000,9140.500,851.991
10891.000,11100.000,11293.000,11115.000,9832.000,9083.000,9461.000,0.000,0.000,10396.429,843.335
11567.000,11524.000,11711.000,10442.000,10611.000,10095.000,0.000,0.000,0.000,10991.667,630.196
12119.000,12304.000,11792.000,11247.000,11413.000,0.000,0.000,0.000,0.000,11775.000,402.068
12620.000,12194.000,12107.000,11666.000,0.000,0.000,0.000,0.000,0.000,12146.750,338.710
12599.000,12831.000,12816.000,0.000,0.000,0.000,0.000,0.000,0.000,12748.667,106.007
13295.000,13382.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13338.500,43.500
13013.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13013.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
