1315.6000,1469.3000,2484.7000,2062.2000,4012.1000,3316.1000,4585.4000,4112.3000,1470.9000
-1005.0000,1224.6000,744.8000,1400.7000,1342.2000,2122.4000,1258.0000,-105.6000,0.0000
255.1000,1406.8000,2182.5000,1285.6000,3482.8000,2442.8000,1224.5000,0.0000,0.0000
303.5000,1337.1000,609.7000,3100.6000,1832.3000,670.7000,0.0000,0.0000,0.0000
473.9000,271.0000,2456.0000,384.5000,-1238.5000,0.0000,0.0000,0.0000,0.0000
-167.3000,1168.7000,-9.1000,-912.6000,0.0000,0.0000,0.0000,0.0000,0.0000
1941.7000,833.2000,779.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
765.2000,-721.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-730.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
