4.3255,5.0080,5.1793,5.5356,5.5309,5.7341,5.9267,5.7433,5.8349
4.2181,4.8684,5.3459,5.1903,5.6751,5.7441,5.7700,5.6761,nan
4.3758,5.1164,5.0158,5.7716,5.9230,5.7016,5.6222,nan,nan
4.9128,5.2483,5.8967,6.0598,6.0043,5.7263,nan,nan,nan
3.9534,5.4219,5.6105,5.3919,5.0535,nan,nan,nan,nan
5.5127,5.3639,5.1120,5.0384,nan,nan,nan,nan,nan
4.5750,4.7547,4.7441,nan,nan,nan,nan,nan,nan
4.6183,4.9411,nan,nan,nan,nan,nan,nan,nan
4.7399,nan,nan,nan,nan,nan,nan,nan,nan
