Cross-sections Rees
1	1348	1
0.00	360.00	30
0.50	340.19	30
1.00	340.19	30
1.50	340.20	30
2.00	340.20	30
2.50	340.20	30
3.00	340.20	30
3.50	340.20	30
4.00	340.21	30
4.50	340.21	30
5.00	340.22	30
5.50	340.22	30
6.00	340.22	30
6.50	340.22	30
7.00	340.21	30
7.50	340.22	30
8.00	340.21	30
8.50	340.21	30
9.00	340.22	30
9.50	340.23	30
10.00	340.23	30
10.50	340.20	30
11.00	340.20	30
11.50	340.19	30
12.00	340.19	30
12.50	340.18	30
13.00	340.18	30
13.50	340.18	30
14.00	340.18	30
14.50	340.18	30
15.00	340.18	30
15.50	340.18	30
16.00	340.18	30
16.50	340.18	30
17.00	340.18	30
17.50	340.18	30
18.00	340.18	30
18.50	340.18	30
19.00	340.18	30
19.50	340.18	30
20.00	340.15	30
20.50	340.13	30
21.00	340.07	30
21.50	340.05	30
22.00	339.99	30
22.50	339.99	30
23.00	339.94	30
23.50	339.89	30
24.00	339.86	30
24.50	339.83	30
25.00	339.83	30
25.50	339.84	30
26.00	339.86	30
26.50	339.91	30
27.00	339.94	30
27.50	339.96	30
28.00	339.97	30
28.50	340.00	30
29.00	340.03	30
29.50	340.05	30
30.00	340.06	30
30.50	340.05	30
31.00	340.05	30
31.50	340.05	30
32.00	340.04	30
32.50	340.03	30
33.00	340.02	30
33.50	340.02	30
34.00	340.02	30
34.50	340.01	30
35.00	340.00	30
35.50	340.00	30
36.00	339.98	30
36.50	339.98	30
37.00	339.98	30
37.50	339.96	30
38.00	339.96	30
38.50	339.92	30
39.00	339.92	30
39.50	339.88	30
40.00	339.90	30
40.50	339.92	30
41.00	340.03	30
41.50	340.04	30
42.00	340.01	30
42.50	340.05	30
43.00	340.05	30
43.50	340.05	30
44.00	340.06	30
44.50	340.05	30
45.00	340.07	30
45.50	340.07	30
46.00	340.07	30
46.50	340.08	30
47.00	340.08	30
47.50	340.08	30
48.00	340.08	30
48.50	340.10	30
49.00	340.11	30
49.50	340.12	30
50.00	340.10	30
50.50	340.10	30
51.00	340.11	30
51.50	340.13	30
52.00	340.16	30
52.50	340.14	30
53.00	340.14	30
53.50	340.12	30
54.00	340.08	30
54.50	339.99	30
55.00	339.82	30
55.50	339.82	30
56.00	339.70	30
56.50	339.73	30
57.00	339.73	30
57.50	339.73	30
58.00	339.75	30
58.50	339.73	30
59.00	339.75	30
59.50	339.76	30
60.00	339.78	30
60.50	339.82	30
61.00	339.84	30
61.50	339.92	30
62.00	339.97	30
62.50	339.97	30
63.00	340.03	30
63.50	340.05	30
64.00	340.06	30
64.50	340.09	30
65.00	340.11	30
65.50	340.15	30
66.00	340.18	30
66.50	340.18	30
67.00	340.20	30
67.50	340.20	30
68.00	340.20	30
68.50	340.19	30
69.00	340.17	30
69.50	340.17	30
70.00	340.17	30
70.50	340.18	30
71.00	340.18	30
71.50	340.17	30
72.00	340.17	30
72.50	340.16	30
73.00	340.16	30
73.50	340.15	30
74.00	340.15	30
74.50	340.13	30
75.00	340.12	30
75.50	340.10	30
76.00	340.07	30
76.50	340.06	30
77.00	340.02	30
77.50	339.96	30
78.00	339.96	30
78.50	339.99	30
79.00	339.99	30
79.50	340.00	30
80.00	340.00	30
80.50	340.00	30
81.00	340.00	30
81.50	340.00	30
82.00	340.01	30
82.50	340.00	30
83.00	340.00	30
83.50	340.00	30
84.00	340.00	30
84.50	340.00	30
85.00	339.97	30
85.50	339.95	30
86.00	339.95	30
86.50	339.87	30
87.00	339.80	30
87.50	339.75	30
88.00	339.78	30
88.50	339.85	30
89.00	339.88	30
89.50	339.93	30
90.00	339.91	30
90.50	339.86	30
91.00	339.80	30
91.50	339.79	30
92.00	339.77	30
92.50	339.71	30
93.00	339.70	30
93.50	339.71	30
94.00	339.71	30
94.50	339.72	30
95.00	339.74	30
95.50	339.74	30
96.00	339.79	30
96.50	339.81	30
97.00	339.83	30
97.50	339.86	30
98.00	339.86	30
98.50	339.83	30
99.00	339.84	30
99.50	340.00	30
100.00	340.00	30
100.50	339.99	30
101.00	339.99	30
101.50	339.93	30
102.00	339.90	30
102.50	339.90	30
103.00	339.92	30
103.50	339.93	30
104.00	339.92	30
104.50	339.92	30
105.00	339.99	30
105.50	340.06	30
106.00	340.11	30
106.50	340.15	30
107.00	340.19	30
107.50	340.20	30
108.00	340.20	30
108.50	340.22	30
109.00	340.24	30
109.50	340.23	30
110.00	340.16	30
110.50	340.08	30
111.00	340.08	30
111.50	340.01	30
112.00	340.01	30
112.50	339.99	30
113.00	339.97	30
113.50	339.96	30
114.00	339.95	30
114.50	339.88	30
115.00	339.85	30
115.50	339.85	30
116.00	339.93	30
116.50	339.93	30
117.00	340.12	30
117.50	340.15	30
118.00	340.22	30
118.50	340.23	30
119.00	340.23	30
119.50	340.26	30
120.00	340.26	30
120.50	340.27	30
121.00	340.28	30
121.50	340.29	30
122.00	340.28	30
122.50	340.28	30
123.00	340.29	30
123.50	340.29	30
124.00	340.30	30
124.50	340.29	30
125.00	340.28	30
125.50	340.28	30
126.00	340.29	30
126.50	340.27	30
127.00	340.28	30
127.50	340.25	30
128.00	340.25	30
128.50	340.26	30
129.00	340.29	30
129.50	340.30	30
130.00	340.30	30
130.50	340.30	30
131.00	340.30	30
131.50	340.29	30
132.00	340.29	30
132.50	340.27	30
133.00	340.27	30
133.50	340.26	30
134.00	340.26	30
134.50	340.24	30
135.00	340.23	30
135.50	340.21	30
136.00	340.16	30
136.50	340.16	30
137.00	340.12	30
137.50	340.07	30
138.00	340.03	30
138.50	340.03	30
139.00	340.04	30
139.50	339.99	30
140.00	339.97	30
140.50	339.93	30
141.00	339.99	30
141.50	339.98	30
142.00	340.02	30
142.50	340.04	30
143.00	340.07	30
143.50	340.10	30
144.00	340.14	30
144.50	340.14	30
145.00	340.16	30
145.50	340.17	30
146.00	340.15	30
146.50	340.16	30
147.00	340.16	30
147.50	340.16	30
148.00	340.17	30
148.50	340.18	30
149.00	340.15	30
149.50	340.15	30
150.00	340.15	30
150.50	340.11	30
151.00	340.03	30
151.50	340.01	30
152.00	339.98	30
152.50	339.98	30
153.00	339.98	30
153.50	339.99	30
154.00	339.99	30
154.50	340.03	30
155.00	340.03	30
155.50	340.05	30
156.00	340.12	30
156.50	340.14	30
